gamePk,home_team_id,home_team_name,home_avg_last_5,home_ops_last_5,home_hr_rate_last_5,home_strikeout_rate_last_5,home_walk_rate_last_5,home_stolen_success_last_5,away_team_id,away_team_name,away_avg_last_5,away_ops_last_5,away_hr_rate_last_5,away_strikeout_rate_last_5,away_walk_rate_last_5,away_stolen_success_last_5
745916,142,Minnesota Twins,0.19360000000000002,0.6112,0.4,8.4,3.0,0.75,145,Chicago White Sox,0.19180000000000003,0.5604,0.6,7.8,3.4,0.75
745191,138,St. Louis Cardinals,0.22280000000000003,0.6454,0.0,9.0,6.0,0.5,109,Arizona Diamondbacks,0.2548,0.736,0.6,7.0,2.4,0.75
746565,115,Colorado Rockies,0.2444,0.6849999999999999,0.0,9.2,2.2,1.0,135,San Diego Padres,0.2576,0.7462,0.6,8.2,4.0,1.0
746242,108,Los Angeles Angels,0.2404,0.6858,0.4,8.4,2.8,1.0,110,Baltimore Orioles,0.2604,0.771,1.8,7.8,2.2,1.0
745351,137,San Francisco Giants,0.246,0.6956,0.8,6.2,2.4,1.0,121,New York Mets,0.248,0.715,1.0,8.8,3.0,1.0
746647,114,Cleveland Guardians,0.2542,0.724,0.8,6.8,1.8,0.75,111,Boston Red Sox,0.22680000000000003,0.6914,1.2,9.6,4.0,1.0
746722,113,Cincinnati Reds,0.22599999999999998,0.7093999999999999,0.8,9.4,4.0,0.75,143,Philadelphia Phillies,0.242,0.6976,1.8,7.6,3.8,0.75
745516,134,Pittsburgh Pirates,0.2404,0.6822,0.4,7.8,2.6,0.8,158,Milwaukee Brewers,0.2742,0.7896,0.8,10.0,3.4,0.8333333333333334
744863,120,Washington Nationals,0.2338,0.6898,1.0,8.6,3.2,1.0,119,Los Angeles Dodgers,0.2626,0.765,0.6,9.0,5.8,1.0
745102,139,Tampa Bay Rays,0.2448,0.669,0.4,10.6,1.6,1.0,116,Detroit Tigers,0.2206,0.637,0.6,9.4,3.4,1.0
745754,147,New York Yankees,0.24,0.7148,0.6,9.4,2.8,1.0,133,Oakland Athletics,0.207,0.6168,1.4,9.2,4.0,1.0
747130,144,Atlanta Braves,0.2878,0.8368,1.8,8.6,4.6,1.0,146,Miami Marlins,0.21739999999999998,0.6033999999999999,0.8,8.0,1.6,1.0
746888,112,Chicago Cubs,0.24820000000000003,0.7414,0.8,9.4,3.4,1.0,117,Houston Astros,0.2698,0.7622,0.6,7.4,2.4,1.0
746321,118,Kansas City Royals,0.2392,0.717,1.0,5.8,3.2,1.0,141,Toronto Blue Jays,0.2346,0.693,1.4,6.0,2.2,1.0
745917,142,Minnesota Twins,0.1948,0.6118,0.6,7.6,2.6,1.0,145,Chicago White Sox,0.1908,0.5566000000000001,0.4,8.2,3.0,1.0
745193,138,St. Louis Cardinals,0.2212,0.6418000000000001,0.4,8.6,5.6,1.0,109,Arizona Diamondbacks,0.2556,0.7343999999999999,0.2,7.8,3.0,1.0
745026,140,Texas Rangers,0.2576,0.7222,1.4,7.6,1.6,0.9166666666666666,136,Seattle Mariners,0.2238,0.6582,1.2,8.4,3.8,1.0
746566,115,Colorado Rockies,0.242,0.6776,0.0,9.0,1.4,0.8888888888888888,135,San Diego Padres,0.2556,0.7412,0.4,7.4,4.0,0.9
746246,108,Los Angeles Angels,0.23900000000000002,0.6798,0.4,8.2,3.2,0.7142857142857143,110,Baltimore Orioles,0.26080000000000003,0.7734,1.6,7.8,2.6,0.875
745348,137,San Francisco Giants,0.24619999999999997,0.6965999999999999,1.0,5.6,3.0,0.5,121,New York Mets,0.2484,0.7152000000000001,1.2,8.4,3.0,0.6
745188,138,St. Louis Cardinals,0.21959999999999996,0.6386,0.6,7.8,4.8,0.625,109,Arizona Diamondbacks,0.25880000000000003,0.7408,0.8,8.2,3.6,0.625
745346,137,San Francisco Giants,0.2464,0.6971999999999999,1.0,6.2,2.4,0.6,121,New York Mets,0.2484,0.7132,0.8,7.8,2.6,0.5714285714285714
746244,108,Los Angeles Angels,0.23879999999999998,0.6788000000000001,0.6,8.4,3.0,0.3333333333333333,110,Baltimore Orioles,0.2612,0.7746000000000001,1.2,7.6,3.2,0.75
746649,114,Cleveland Guardians,0.2552,0.7273999999999999,1.0,6.2,3.0,0.6666666666666666,111,Boston Red Sox,0.2266,0.6931999999999999,1.2,9.8,3.8,0.5
746725,113,Cincinnati Reds,0.22480000000000003,0.7072,1.0,8.2,4.4,0.6666666666666666,143,Philadelphia Phillies,0.24359999999999998,0.7032,1.2,6.8,4.2,0.6666666666666666
745513,134,Pittsburgh Pirates,0.23979999999999996,0.679,0.6,7.6,2.4,1.0,158,Milwaukee Brewers,0.2714,0.783,1.0,10.0,3.6,1.0
744864,120,Washington Nationals,0.23420000000000002,0.6898,0.8,8.6,4.6,0.75,119,Los Angeles Dodgers,0.2604,0.7614,0.6,8.2,6.0,0.75
745099,139,Tampa Bay Rays,0.24459999999999998,0.6662000000000001,0.6,10.8,1.6,0.6666666666666666,116,Detroit Tigers,0.22160000000000002,0.6406,1.2,9.2,2.6,0.75
745753,147,New York Yankees,0.23700000000000002,0.7047999999999999,0.4,8.2,2.2,0.5,133,Oakland Athletics,0.20600000000000002,0.6182,1.6,10.8,3.6,0.3333333333333333
747132,144,Atlanta Braves,0.28559999999999997,0.8331999999999999,1.6,7.2,4.4,0.6666666666666666,146,Miami Marlins,0.21800000000000003,0.6032,0.6,7.4,1.4,0.6666666666666666
746889,112,Chicago Cubs,0.2476,0.7416,1.0,9.8,4.2,1.0,117,Houston Astros,0.26880000000000004,0.756,0.6,6.4,2.2,0.8333333333333334
746317,118,Kansas City Royals,0.2386,0.7152,1.0,5.4,2.6,1.0,141,Toronto Blue Jays,0.23499999999999996,0.694,1.0,6.0,2.2,1.0
745919,142,Minnesota Twins,0.1972,0.6164,1.0,8.6,2.4,1.0,145,Chicago White Sox,0.19,0.5536000000000001,0.4,10.0,2.8,1.0
745028,140,Texas Rangers,0.25620000000000004,0.7198,1.4,8.2,2.2,1.0,136,Seattle Mariners,0.2266,0.6634,1.0,8.6,3.4,1.0
746567,115,Colorado Rockies,0.24219999999999997,0.678,0.2,9.6,1.8,1.0,135,San Diego Padres,0.255,0.7378,0.4,8.2,4.2,1.0
745512,134,Pittsburgh Pirates,0.23959999999999998,0.6768000000000001,0.8,7.2,2.8,0.8333333333333334,158,Milwaukee Brewers,0.26980000000000004,0.778,1.0,9.8,3.4,0.8333333333333334
746646,114,Cleveland Guardians,0.2554,0.7293999999999999,1.0,6.4,2.6,0.75,111,Boston Red Sox,0.2286,0.7007999999999999,1.8,9.4,3.4,0.8333333333333334
746724,113,Cincinnati Reds,0.22480000000000003,0.7064,0.8,10.2,4.6,1.0,143,Philadelphia Phillies,0.24579999999999996,0.7078,0.6,7.0,4.4,0.75
745918,142,Minnesota Twins,0.20140000000000002,0.6254,1.0,8.8,2.6,0.8571428571428571,145,Chicago White Sox,0.18980000000000002,0.5538000000000001,0.8,10.4,2.4,0.8571428571428571
746320,118,Kansas City Royals,0.23819999999999997,0.7113999999999999,0.6,4.8,2.4,0.9,141,Toronto Blue Jays,0.23420000000000002,0.6923999999999999,1.0,5.8,2.6,0.875
746887,112,Chicago Cubs,0.2468,0.7394000000000001,1.2,10.4,3.6,1.0,117,Houston Astros,0.268,0.7492,0.4,6.4,1.4,0.8333333333333334
745027,140,Texas Rangers,0.254,0.7165999999999999,1.2,8.4,2.6,0.75,136,Seattle Mariners,0.2262,0.6636000000000001,0.8,9.4,3.8,0.75
746564,115,Colorado Rockies,0.24159999999999998,0.6758,0.6,8.6,2.2,0.6,135,San Diego Padres,0.2554,0.7362,0.2,5.6,4.4,0.6
744867,120,Washington Nationals,0.2344,0.6895999999999999,0.8,7.8,4.4,1.0,119,Los Angeles Dodgers,0.261,0.7646,0.8,7.6,6.2,0.6666666666666666
745755,147,New York Yankees,0.23559999999999998,0.6996,0.8,8.4,2.6,1.0,133,Oakland Athletics,0.2048,0.6184000000000001,1.4,10.6,3.4,1.0
746482,116,Detroit Tigers,0.22119999999999998,0.6422000000000001,1.2,9.0,2.8,1.0,118,Kansas City Royals,0.23739999999999997,0.708,0.6,3.8,2.2,1.0
747050,110,Baltimore Orioles,0.26180000000000003,0.7778,1.2,7.8,4.0,0.9333333333333333,133,Oakland Athletics,0.2036,0.6176,1.4,9.4,2.6,1.0
744949,141,Toronto Blue Jays,0.2332,0.6901999999999999,0.8,5.8,3.0,0.8571428571428571,119,Los Angeles Dodgers,0.2626,0.77,1.0,7.2,5.8,0.9333333333333333
746972,111,Boston Red Sox,0.22999999999999998,0.7034,1.0,10.8,3.2,0.8,112,Chicago Cubs,0.24619999999999997,0.739,1.4,10.2,3.8,0.8571428571428571
745835,121,New York Mets,0.2476,0.7114,1.0,6.4,3.0,1.0,138,St. Louis Cardinals,0.21960000000000002,0.6386,0.6,6.4,4.4,1.0
746078,146,Miami Marlins,0.21800000000000003,0.6012000000000001,0.6,8.0,1.0,0.6,120,Washington Nationals,0.23420000000000002,0.6876,0.6,8.8,4.4,0.6
747129,144,Atlanta Braves,0.28419999999999995,0.8288,0.8,7.8,4.2,0.6,114,Cleveland Guardians,0.2556,0.7312,1.0,6.2,3.0,0.6
746808,145,Chicago White Sox,0.1902,0.5538000000000001,0.8,10.4,2.2,0.6666666666666666,139,Tampa Bay Rays,0.24359999999999998,0.663,0.8,11.4,1.4,0.4
745025,140,Texas Rangers,0.2524,0.7148,1.4,8.4,2.8,0.8571428571428571,113,Cincinnati Reds,0.2234,0.7011999999999999,0.6,10.2,4.0,0.8333333333333334
746000,158,Milwaukee Brewers,0.26680000000000004,0.7700000000000001,0.8,10.4,4.0,1.0,147,New York Yankees,0.236,0.6988,1.0,8.8,3.0,0.8571428571428571
746243,108,Los Angeles Angels,0.2386,0.6796,1.2,9.8,3.2,1.0,142,Minnesota Twins,0.20580000000000004,0.6378,2.0,8.2,2.4,1.0
745269,136,Seattle Mariners,0.2262,0.6628000000000001,1.0,11.0,2.6,1.0,109,Arizona Diamondbacks,0.259,0.74,0.6,8.6,3.2,1.0
745424,135,San Diego Padres,0.25620000000000004,0.7365999999999999,0.6,5.6,4.6,0.75,143,Philadelphia Phillies,0.24739999999999998,0.711,0.6,7.0,3.4,1.0
745347,137,San Francisco Giants,0.2476,0.7001999999999999,1.0,7.8,3.0,0.6666666666666666,134,Pittsburgh Pirates,0.23899999999999996,0.6752,0.8,7.0,3.6,0.6666666666666666
744946,141,Toronto Blue Jays,0.23199999999999998,0.6874,0.6,5.6,3.8,0.4,119,Los Angeles Dodgers,0.2662,0.7794000000000001,1.6,5.8,4.8,0.5
747052,110,Baltimore Orioles,0.26060000000000005,0.777,1.4,7.4,3.6,1.0,133,Oakland Athletics,0.2024,0.6176,1.4,9.2,3.0,0.5
745833,121,New York Mets,0.2468,0.7083999999999999,1.0,7.4,1.6,0.6666666666666666,138,St. Louis Cardinals,0.21939999999999998,0.6384000000000001,1.0,7.0,3.6,0.7142857142857143
745020,140,Texas Rangers,0.2516,0.7163999999999999,1.8,7.6,2.4,0.7857142857142857,113,Cincinnati Reds,0.22160000000000002,0.6943999999999999,0.6,10.6,4.2,0.7857142857142857
746971,111,Boston Red Sox,0.23159999999999997,0.7053999999999999,1.0,11.0,2.2,0.75,112,Chicago Cubs,0.2466,0.7390000000000001,1.0,9.8,3.4,0.6666666666666666
746075,146,Miami Marlins,0.21800000000000003,0.5984,0.4,7.8,1.4,0.875,120,Washington Nationals,0.2338,0.6838,0.4,8.2,4.0,0.8888888888888888
746560,115,Colorado Rockies,0.24180000000000001,0.6769999999999999,1.0,8.2,2.8,1.0,117,Houston Astros,0.2656,0.7396,0.4,6.6,1.6,0.9166666666666666
746484,116,Detroit Tigers,0.221,0.6432,1.2,9.0,2.6,0.9,118,Kansas City Royals,0.23739999999999997,0.7063999999999999,0.6,4.8,2.2,1.0
746803,145,Chicago White Sox,0.1922,0.5584,1.0,10.2,2.4,0.6,139,Tampa Bay Rays,0.2428,0.6618,0.8,10.0,2.8,0.8571428571428571
745998,158,Milwaukee Brewers,0.2644,0.7646000000000001,1.2,10.0,4.2,0.6923076923076923,147,New York Yankees,0.2354,0.6988,1.6,8.6,3.2,0.7272727272727273
747131,144,Atlanta Braves,0.28259999999999996,0.8241999999999999,0.8,7.6,3.6,0.7142857142857143,114,Cleveland Guardians,0.2536,0.7286,1.0,6.4,3.0,0.7333333333333333
745425,135,San Diego Padres,0.25680000000000003,0.7356,0.6,6.6,3.0,0.6363636363636364,143,Philadelphia Phillies,0.2488,0.7163999999999999,1.4,7.2,3.0,0.8
745350,137,San Francisco Giants,0.2468,0.6986,0.8,7.6,3.6,0.7142857142857143,134,Pittsburgh Pirates,0.2386,0.6742000000000001,0.8,8.2,3.8,0.6666666666666666
746245,108,Los Angeles Angels,0.23820000000000002,0.6802000000000001,1.0,10.4,3.8,0.8,142,Minnesota Twins,0.21080000000000002,0.6516,2.0,8.4,2.0,0.75
745266,136,Seattle Mariners,0.2262,0.6648000000000001,1.6,10.2,2.0,1.0,109,Arizona Diamondbacks,0.25880000000000003,0.7394000000000001,0.8,7.4,3.8,1.0
747045,110,Baltimore Orioles,0.259,0.7748,1.6,8.4,3.2,0.9230769230769231,133,Oakland Athletics,0.2016,0.617,1.2,8.8,2.4,0.9090909090909091
747125,144,Atlanta Braves,0.28159999999999996,0.8206,0.6,8.0,3.2,0.9,114,Cleveland Guardians,0.2518,0.7243999999999999,0.8,6.6,3.4,0.875
744947,141,Toronto Blue Jays,0.23040000000000002,0.6824000000000001,0.4,7.0,3.4,1.0,119,Los Angeles Dodgers,0.26980000000000004,0.7862,1.2,5.4,3.6,0.8571428571428571
746483,116,Detroit Tigers,0.221,0.6442,1.2,8.6,2.6,1.0,118,Kansas City Royals,0.2372,0.7028,0.2,3.8,2.2,1.0
745834,121,New York Mets,0.246,0.707,1.2,8.0,2.4,1.0,138,St. Louis Cardinals,0.2198,0.6406000000000001,1.0,7.2,3.6,1.0
746077,146,Miami Marlins,0.2182,0.5963999999999999,0.4,6.8,1.4,0.75,120,Washington Nationals,0.23280000000000003,0.681,0.8,8.0,3.8,0.8
746805,145,Chicago White Sox,0.1944,0.5650000000000001,1.4,9.8,2.6,0.8235294117647058,139,Tampa Bay Rays,0.2432,0.664,1.2,9.4,3.2,0.7692307692307693
746001,158,Milwaukee Brewers,0.2624000000000001,0.7604,1.2,10.0,3.8,0.8333333333333334,147,New York Yankees,0.23759999999999998,0.7068,2.4,7.8,4.0,0.7333333333333333
745022,140,Texas Rangers,0.2502,0.7158,1.6,7.8,2.4,0.8571428571428571,113,Cincinnati Reds,0.22160000000000002,0.6928,1.0,10.0,4.4,0.8888888888888888
746561,115,Colorado Rockies,0.2424,0.68,1.2,9.8,3.6,0.8571428571428571,117,Houston Astros,0.264,0.7352000000000001,1.0,6.2,2.2,0.7777777777777778
745349,137,San Francisco Giants,0.24619999999999997,0.6969999999999998,0.8,8.4,3.4,0.8333333333333334,134,Pittsburgh Pirates,0.238,0.673,1.0,9.4,3.2,0.8333333333333334
746237,108,Los Angeles Angels,0.2386,0.6828000000000001,1.2,10.2,3.2,0.5,142,Minnesota Twins,0.21639999999999998,0.6682,2.4,8.2,3.0,0.5
745265,136,Seattle Mariners,0.2246,0.6638000000000001,1.6,10.4,2.6,0.4444444444444444,109,Arizona Diamondbacks,0.2578,0.7373999999999999,0.8,9.8,3.4,0.5
745428,135,San Diego Padres,0.2566,0.7323999999999999,0.8,7.6,2.2,0.45454545454545453,143,Philadelphia Phillies,0.25,0.7202,1.4,7.8,3.0,0.5
746967,111,Boston Red Sox,0.2354,0.7121999999999999,1.4,9.4,1.4,0.5,112,Chicago Cubs,0.2466,0.7377999999999999,1.0,9.0,3.2,0.42857142857142855
747046,110,Baltimore Orioles,0.2582,0.7734,1.8,9.6,2.8,0.8,147,New York Yankees,0.24180000000000001,0.7194,2.8,7.8,5.0,0.75
746074,146,Miami Marlins,0.21880000000000002,0.5978,0.6,7.0,2.4,1.0,120,Washington Nationals,0.233,0.6816000000000001,1.2,8.8,3.0,1.0
744945,141,Toronto Blue Jays,0.22880000000000003,0.6780000000000002,0.6,7.2,2.8,0.8571428571428571,118,Kansas City Royals,0.2366,0.6978,0.2,4.8,2.4,1.0
745832,121,New York Mets,0.24579999999999996,0.7078,1.4,7.8,3.0,0.8571428571428571,112,Chicago Cubs,0.2466,0.7338,0.6,9.4,1.8,0.8333333333333334
746804,145,Chicago White Sox,0.19740000000000002,0.5711999999999999,1.2,8.6,2.0,0.8888888888888888,142,Minnesota Twins,0.223,0.6856,2.0,6.8,3.6,0.8888888888888888
745999,158,Milwaukee Brewers,0.262,0.7607999999999999,1.2,9.6,4.8,1.0,139,Tampa Bay Rays,0.24359999999999998,0.6664000000000001,1.2,8.8,3.0,1.0
746236,108,Los Angeles Angels,0.2386,0.6846000000000001,1.4,11.4,2.6,1.0,143,Philadelphia Phillies,0.25220000000000004,0.7278,2.0,8.0,3.0,1.0
747211,109,Arizona Diamondbacks,0.2564,0.7354,1.0,10.0,3.0,0.875,119,Los Angeles Dodgers,0.2728,0.792,1.2,6.2,2.8,1.0
745672,133,Oakland Athletics,0.20140000000000002,0.6178,1.4,8.4,2.4,0.7777777777777778,134,Pittsburgh Pirates,0.23700000000000002,0.6712,0.8,9.6,3.4,0.7777777777777778
745427,135,San Diego Padres,0.25579999999999997,0.7300000000000001,1.2,7.4,2.0,0.625,113,Cincinnati Reds,0.221,0.6886,0.6,11.8,4.0,0.7142857142857143
745263,136,Seattle Mariners,0.223,0.6608,1.4,11.4,1.6,0.75,144,Atlanta Braves,0.2806,0.8162,0.4,9.8,2.6,0.6
746481,116,Detroit Tigers,0.221,0.645,1.2,7.6,2.8,0.8,138,St. Louis Cardinals,0.2192,0.6399999999999999,0.6,7.6,3.4,0.8
746481,116,Detroit Tigers,0.221,0.645,1.2,7.6,2.8,0.8,138,St. Louis Cardinals,0.21880000000000002,0.638,0.8,10.4,3.4,1.0
746477,116,Detroit Tigers,0.2218,0.648,1.2,7.6,3.6,1.0,138,St. Louis Cardinals,0.21960000000000002,0.6401999999999999,0.8,8.2,4.0,1.0
746481,116,Detroit Tigers,0.22160000000000002,0.647,1.4,8.2,3.4,1.0,138,St. Louis Cardinals,0.2192,0.6399999999999999,0.6,7.6,3.4,0.8
746481,116,Detroit Tigers,0.22160000000000002,0.647,1.4,8.2,3.4,1.0,138,St. Louis Cardinals,0.21880000000000002,0.638,0.8,10.4,3.4,1.0
747047,110,Baltimore Orioles,0.257,0.7714000000000001,1.8,8.6,2.8,1.0,147,New York Yankees,0.2448,0.7274,2.2,6.8,4.8,1.0
746073,146,Miami Marlins,0.21960000000000002,0.6002,0.8,6.8,2.4,1.0,115,Colorado Rockies,0.24379999999999996,0.6836,1.2,9.8,3.6,1.0
744942,141,Toronto Blue Jays,0.2286,0.6778000000000001,1.0,7.2,3.0,0.8333333333333334,118,Kansas City Royals,0.236,0.6950000000000001,0.6,5.8,2.4,0.8333333333333334
745831,121,New York Mets,0.2448,0.7073999999999999,1.6,7.4,3.4,0.6666666666666666,112,Chicago Cubs,0.24559999999999998,0.7285999999999999,0.6,8.6,1.8,0.75
746968,111,Boston Red Sox,0.2394,0.72,1.2,8.8,2.4,0.8333333333333334,137,San Francisco Giants,0.24580000000000002,0.6956,1.0,8.6,2.6,0.6
746806,145,Chicago White Sox,0.2012,0.5778,0.8,8.2,2.4,1.0,142,Minnesota Twins,0.2274,0.6978000000000001,2.0,6.4,3.6,0.8571428571428571
745997,158,Milwaukee Brewers,0.26080000000000003,0.7602,1.2,10.4,4.2,0.8571428571428571,139,Tampa Bay Rays,0.24420000000000003,0.6688000000000001,1.0,9.2,3.4,0.8
745018,140,Texas Rangers,0.2496,0.7175999999999999,2.0,8.2,2.2,0.8333333333333334,120,Washington Nationals,0.23399999999999999,0.6844,1.2,8.0,3.2,0.8333333333333334
746398,117,Houston Astros,0.2634,0.7354,1.6,4.8,2.6,0.9166666666666666,114,Cleveland Guardians,0.2504,0.7198,0.6,6.4,3.0,0.9
746239,108,Los Angeles Angels,0.2386,0.6852,1.4,9.6,2.8,0.8571428571428571,143,Philadelphia Phillies,0.2534,0.7342000000000001,2.0,7.2,4.2,0.9166666666666666
747210,109,Arizona Diamondbacks,0.2538,0.7289999999999999,0.4,9.2,3.4,0.6666666666666666,119,Los Angeles Dodgers,0.2742,0.7946,1.2,5.0,3.8,0.7857142857142857
745673,133,Oakland Athletics,0.20220000000000002,0.621,1.4,8.6,2.8,0.7857142857142857,134,Pittsburgh Pirates,0.236,0.669,0.6,9.4,3.6,0.7857142857142857
745426,135,San Diego Padres,0.2544,0.7266,1.4,10.0,1.8,0.8333333333333334,113,Cincinnati Reds,0.2198,0.683,0.6,10.4,2.8,0.8333333333333334
745260,136,Seattle Mariners,0.22080000000000002,0.6574,1.6,11.0,1.8,0.6666666666666666,144,Atlanta Braves,0.2784,0.8086,0.2,11.4,2.4,0.9
746478,116,Detroit Tigers,0.223,0.6526,2.0,7.4,4.2,0.7142857142857143,138,St. Louis Cardinals,0.219,0.6374000000000001,0.8,10.6,3.6,0.7142857142857143
745996,158,Milwaukee Brewers,0.2596,0.7587999999999999,1.0,9.2,4.2,0.8571428571428571,139,Tampa Bay Rays,0.24359999999999998,0.6682,0.8,9.6,3.4,0.8571428571428571
746800,145,Chicago White Sox,0.2052,0.586,1.2,7.6,2.0,1.0,142,Minnesota Twins,0.23120000000000002,0.7066,1.0,7.4,4.0,1.0
744939,141,Toronto Blue Jays,0.22799999999999998,0.6762,1.0,8.6,3.0,1.0,118,Kansas City Royals,0.236,0.6921999999999999,0.6,6.4,2.2,1.0
745670,133,Oakland Athletics,0.20340000000000003,0.6252,1.4,9.4,3.2,1.0,134,Pittsburgh Pirates,0.2346,0.6652000000000001,0.6,10.0,3.0,1.0
745261,136,Seattle Mariners,0.2192,0.6552,1.4,11.0,2.4,1.0,144,Atlanta Braves,0.27540000000000003,0.7984,0.2,11.4,2.0,1.0
746238,108,Los Angeles Angels,0.23900000000000002,0.6864000000000001,1.2,8.2,2.4,0.5,143,Philadelphia Phillies,0.25460000000000005,0.7407999999999999,2.4,8.2,4.6,1.0
745423,135,San Diego Padres,0.2526,0.7220000000000001,1.0,9.6,1.4,0.0,113,Cincinnati Reds,0.21939999999999998,0.68,1.0,9.6,1.8,0.0
747048,110,Baltimore Orioles,0.25579999999999997,0.7678,1.6,8.4,1.8,0.625,147,New York Yankees,0.2468,0.7342000000000001,2.4,6.2,5.0,0.5714285714285714
746072,146,Miami Marlins,0.221,0.6032,0.6,5.8,2.2,0.8,115,Colorado Rockies,0.244,0.6846,1.2,10.6,3.2,0.6666666666666666
745829,121,New York Mets,0.2432,0.7038,1.2,7.0,2.8,0.8571428571428571,112,Chicago Cubs,0.24420000000000003,0.7222,0.4,7.8,2.2,0.8181818181818182
746966,111,Boston Red Sox,0.2426,0.725,0.6,9.4,3.4,1.0,137,San Francisco Giants,0.24459999999999998,0.6926,1.0,9.2,2.8,0.8333333333333334
745023,140,Texas Rangers,0.2492,0.7183999999999999,2.0,8.6,1.6,0.5,120,Washington Nationals,0.2344,0.686,1.2,6.0,3.0,0.6666666666666666
746399,117,Houston Astros,0.2636,0.738,2.0,5.6,3.0,0.3333333333333333,114,Cleveland Guardians,0.2496,0.719,1.2,8.0,4.2,0.0
747207,109,Arizona Diamondbacks,0.2516,0.725,0.8,8.8,3.2,0.8888888888888888,119,Los Angeles Dodgers,0.27460000000000007,0.7954000000000001,1.0,5.4,4.4,0.7142857142857143
746070,146,Miami Marlins,0.22240000000000001,0.6073999999999999,0.6,4.6,2.8,1.0,115,Colorado Rockies,0.24420000000000003,0.6846,0.8,11.0,3.2,0.9
747044,110,Baltimore Orioles,0.2544,0.7638,1.4,9.0,2.0,0.8571428571428571,147,New York Yankees,0.2488,0.7392000000000001,2.0,6.2,4.0,1.0
745830,121,New York Mets,0.24139999999999998,0.6986,1.0,7.2,3.2,0.7,112,Chicago Cubs,0.24139999999999998,0.7136,0.4,9.2,2.6,0.7142857142857143
746969,111,Boston Red Sox,0.24559999999999998,0.7312,0.6,8.4,3.8,0.7272727272727273,137,San Francisco Giants,0.24299999999999997,0.6884,1.0,8.2,2.0,0.75
745021,140,Texas Rangers,0.2486,0.7184,1.6,8.6,2.4,0.8571428571428571,120,Washington Nationals,0.2344,0.6868000000000001,1.2,5.6,2.4,0.8
746403,117,Houston Astros,0.2634,0.7398,2.0,5.6,2.8,0.75,114,Cleveland Guardians,0.24860000000000002,0.717,1.0,8.8,4.0,0.8333333333333334
746890,112,Chicago Cubs,0.2392,0.7078,0.6,9.4,3.6,0.8333333333333334,158,Milwaukee Brewers,0.25880000000000003,0.7588000000000001,1.0,8.6,4.2,0.75
746721,113,Cincinnati Reds,0.21960000000000002,0.6788000000000001,1.2,9.6,1.2,1.0,110,Baltimore Orioles,0.253,0.7605999999999999,1.4,9.0,1.8,0.875
745510,134,Pittsburgh Pirates,0.2326,0.6604000000000001,0.6,8.8,3.4,0.8333333333333334,115,Colorado Rockies,0.2426,0.6804,0.6,12.4,3.4,0.8333333333333334
745589,143,Philadelphia Phillies,0.2548,0.742,1.4,10.2,4.4,0.5,137,San Francisco Giants,0.24139999999999998,0.6838,1.0,7.2,1.6,0.75
744868,120,Washington Nationals,0.2334,0.6834,0.6,6.4,2.2,0.5,141,Toronto Blue Jays,0.2272,0.6744000000000001,1.0,10.0,2.6,0.0
745101,139,Tampa Bay Rays,0.2424,0.6656,0.8,9.6,2.8,0.4,121,New York Mets,0.2398,0.694,0.8,6.8,3.4,0.0
745756,147,New York Yankees,0.24860000000000002,0.7388,1.4,7.0,3.4,0.7272727272727273,116,Detroit Tigers,0.22440000000000002,0.6576000000000001,2.0,7.0,3.0,0.7272727272727273
746645,114,Cleveland Guardians,0.24819999999999998,0.7165999999999999,0.8,8.4,4.6,0.8,108,Los Angeles Angels,0.24,0.6885999999999999,1.4,8.4,1.6,0.7272727272727273
746318,118,Kansas City Royals,0.2358,0.6898,0.8,5.8,1.6,1.0,140,Texas Rangers,0.24820000000000003,0.7176,1.2,9.2,3.0,1.0
746402,117,Houston Astros,0.26420000000000005,0.7452,2.2,6.2,2.8,0.6666666666666666,136,Seattle Mariners,0.2184,0.6522,0.8,12.2,2.2,0.5
745914,142,Minnesota Twins,0.23479999999999998,0.7158,1.0,7.8,5.0,0.8,111,Boston Red Sox,0.24820000000000003,0.7368,0.4,8.8,4.4,0.75
745187,138,St. Louis Cardinals,0.21879999999999997,0.6359999999999999,1.0,10.4,3.2,0.8333333333333334,145,Chicago White Sox,0.20800000000000002,0.5915999999999999,1.2,7.0,1.4,0.8333333333333334
747208,109,Arizona Diamondbacks,0.25,0.7215999999999999,0.6,8.8,3.4,0.6,135,San Diego Padres,0.2512,0.718,1.0,8.6,1.8,0.6666666666666666
745665,133,Oakland Athletics,0.20459999999999998,0.6290000000000001,1.6,8.4,3.0,0.25,146,Miami Marlins,0.223,0.6098,0.6,5.4,3.2,0.25
746152,119,Los Angeles Dodgers,0.2736,0.794,0.8,5.8,5.0,0.6666666666666666,144,Atlanta Braves,0.272,0.7866,0.0,11.0,2.2,0.5
745750,147,New York Yankees,0.24659999999999999,0.7337999999999999,0.8,7.8,3.2,1.0,116,Detroit Tigers,0.225,0.6596,1.6,6.8,4.2,0.75
745911,142,Minnesota Twins,0.23679999999999998,0.7190000000000001,0.4,8.2,4.4,0.8,111,Boston Red Sox,0.248,0.7354,0.0,10.2,4.2,0.8333333333333334
745183,138,St. Louis Cardinals,0.2192,0.6358,1.0,10.4,3.2,0.8333333333333334,145,Chicago White Sox,0.20959999999999995,0.594,0.8,6.2,1.2,0.8333333333333334
