gamePk,home_team_id,home_batting_player_avg,home_batting_player_OPS,home_batting_player_K_rate,home_batting_player_BB_rate,home_batting_player_productive_outs,home_batting_player_homeRuns,home_batting_player_hits,home_batting_player_rbi,home_batting_player_doubles,home_batting_player_triples,home_batting_player_singles,away_team_id,away_batting_player_avg,away_batting_player_OPS,away_batting_player_K_rate,away_batting_player_BB_rate,away_batting_player_productive_outs,away_batting_player_homeRuns,away_batting_player_hits,away_batting_player_rbi,away_batting_player_doubles,away_batting_player_triples,away_batting_player_singles
746018,146,0.315,0.9633333333333333,0.20666666666666664,0.09333333333333334,0,3,14,7,3,0,8,143,0.2833333333333333,0.6783333333333333,0.16499999999999998,0.0,1,0,11,5,2,1,8
746019,146,0.24,0.58,0.33166666666666667,0.05,0,0,7,4,2,0,5,120,0.14166666666666666,0.45999999999999996,0.24,0.11000000000000001,0,0,5,3,3,0,2
746020,146,0.2727272727272727,0.6969696969696969,0.2863636363636364,0.09090909090909091,0,0,8,2,3,0,5,120,0.3222222222222222,0.9425925925925926,0.2,0.05,0,2,11,6,4,0,5
746021,146,0.22727272727272727,0.5454545454545454,0.25,0.045454545454545456,0,0,7,1,2,0,5,143,0.21666666666666667,0.7092592592592593,0.20555555555555557,0.1611111111111111,0,1,7,4,2,0,4
746022,146,0.12962962962962962,0.4907407407407407,0.1388888888888889,0.06481481481481481,0,2,4,2,0,0,2,112,0.4651515151515152,1.6136363636363635,0.11666666666666665,0.15833333333333333,0,4,17,12,5,1,7
746023,146,0.3333333333333333,0.9907407407407407,0.08333333333333333,0.027777777777777776,1,2,11,7,5,0,4,112,0.14545454545454548,0.44090909090909086,0.24166666666666667,0.16666666666666666,0,0,6,2,3,0,3
746024,146,0.30333333333333334,0.7866666666666666,0.135,0.13999999999999999,0,0,8,3,2,0,6,112,0.2518518518518518,0.8907407407407408,0.07777777777777778,0.07777777777777778,0,3,9,6,3,0,3
746025,146,0.25833333333333336,0.7233333333333334,0.33999999999999997,0.045,1,2,10,6,1,0,7,135,0.3333333333333333,1.0666666666666667,0.2333333333333333,0.0,0,1,10,6,4,0,5
746026,146,0.25,0.7816666666666666,0.215,0.09,1,2,11,8,2,0,7,135,0.29833333333333334,0.8316666666666667,0.23833333333333334,0.07666666666666667,2,1,12,9,3,0,8
746027,146,0.36296296296296293,0.9333333333333333,0.17222222222222222,0.05555555555555555,1,1,12,6,2,0,9,109,0.22407407407407406,0.8796296296296297,0.09444444444444446,0.13333333333333336,1,3,8,9,0,0,5
746028,146,0.3986111111111111,1.2152777777777777,0.25277777777777777,0.03333333333333333,2,2,14,7,4,1,7,109,0.41363636363636364,1.2651515151515154,0.17222222222222225,0.18333333333333335,1,2,12,10,2,1,7
746029,146,0.18939393939393936,0.5681818181818182,0.21212121212121213,0.053030303030303025,0,0,7,1,5,0,2,109,0.13333333333333333,0.525,0.2333333333333333,0.10833333333333332,0,2,4,3,0,0,2
746030,146,0.195,0.6066666666666667,0.19,0.12333333333333334,0,0,9,4,2,0,7,113,0.28500000000000003,0.71,0.24,0.06999999999999999,1,1,12,10,0,0,11
746031,146,0.2333333333333333,0.7833333333333333,0.35833333333333334,0.075,0,3,8,6,0,0,5,113,0.2759259259259259,0.7981481481481482,0.18888888888888888,0.09444444444444446,0,1,10,4,3,0,6
746032,146,0.08333333333333333,0.3397435897435897,0.26282051282051283,0.044871794871794865,0,2,4,2,0,0,2,135,0.255,0.76,0.135,0.06000000000000001,0,1,11,6,4,1,5
746033,146,0.12037037037037036,0.4074074074074074,0.35185185185185186,0.1111111111111111,0,0,4,2,1,0,3,113,0.3111111111111111,0.9166666666666666,0.13333333333333333,0.06666666666666668,1,2,13,8,4,0,7
746034,146,0.3151515151515152,0.9378787878787879,0.20909090909090908,0.12272727272727274,0,2,9,4,2,0,5,121,0.2866666666666667,0.9783333333333333,0.16999999999999998,0.11000000000000001,1,3,11,6,0,1,7
746035,146,0.275,0.7333333333333333,0.14166666666666666,0.10833333333333332,2,1,9,6,1,0,7,110,0.15,0.4583333333333333,0.25,0.2196969696969697,0,0,4,3,1,0,3
746036,146,0.2777777777777778,0.6944444444444444,0.2685185185185185,0.027777777777777776,2,1,10,6,1,0,8,110,0.25833333333333336,0.5416666666666666,0.37121212121212116,0.045454545454545456,0,0,9,3,0,0,9
746037,146,0.2633333333333333,0.6333333333333333,0.225,0.19444444444444442,1,1,9,6,2,0,6,110,0.30925925925925923,0.9425925925925925,0.15000000000000002,0.05,0,3,12,7,1,0,8
746038,146,0.26212121212121214,0.6545454545454545,0.3181818181818182,0.04090909090909091,0,1,11,2,0,0,10,113,0.34814814814814815,1.0925925925925926,0.08888888888888889,0.06296296296296296,1,4,15,9,4,0,7
746039,146,0.21166666666666667,0.7633333333333333,0.09,0.185,1,1,7,7,4,0,2,145,0.2851851851851852,0.7796296296296297,0.2111111111111111,0.1,1,1,9,4,2,0,6
746040,146,0.2759259259259259,0.7740740740740741,0.1611111111111111,0.08333333333333333,1,1,10,6,2,0,7,121,0.24074074074074073,0.8166666666666667,0.09444444444444446,0.16111111111111112,1,2,8,4,1,0,5
746041,146,0.11666666666666665,0.3366666666666666,0.39,0.095,1,0,4,0,0,0,4,121,0.175,0.5016666666666667,0.29833333333333334,0.12333333333333334,0,0,6,1,1,0,5
746042,146,0.2777777777777778,0.898148148148148,0.19444444444444445,0.1111111111111111,1,2,9,4,1,0,6,121,0.24545454545454548,0.5272727272727272,0.39848484848484844,0.03636363636363637,1,0,8,2,0,0,8
746043,146,0.1712121212121212,0.5257575757575758,0.26944444444444443,0.15833333333333333,1,1,8,5,1,1,5,111,0.19615384615384615,0.4987179487179487,0.3,0.07948717948717948,0,0,8,6,1,0,7
746044,146,0.2583333333333333,0.6783333333333333,0.30666666666666664,0.095,0,1,9,4,0,0,8,145,0.1590909090909091,0.4242424242424242,0.3939393939393939,0.053030303030303025,0,0,6,3,2,0,4
746045,146,0.2685185185185185,0.574074074074074,0.25,0.027777777777777776,1,0,9,2,1,0,8,111,0.27999999999999997,0.7766666666666666,0.29833333333333334,0.14500000000000002,0,0,12,7,1,2,9
746046,146,0.17727272727272728,0.46969696969696967,0.2515151515151515,0.08636363636363636,0,0,7,2,2,0,5,145,0.3074074074074074,0.8037037037037037,0.19444444444444445,0.14444444444444446,0,0,10,3,3,0,7
746047,146,0.2222222222222222,0.6111111111111112,0.2592592592592593,0.0,0,2,7,3,0,0,5,111,0.3222222222222222,0.8888888888888888,0.2611111111111111,0.044444444444444446,0,2,13,8,2,0,9
746048,146,0.13636363636363635,0.34848484848484845,0.32575757575757575,0.022727272727272728,0,0,4,0,2,0,2,136,0.3611111111111111,0.9444444444444444,0.2,0.0,1,1,15,7,4,1,9
746049,146,0.40499999999999997,0.95,0.185,0.0,2,2,15,9,1,0,12,138,0.225,0.73,0.16,0.06000000000000001,1,3,10,8,1,0,6
746050,146,0.29166666666666663,0.775,0.125,0.05,1,2,8,4,1,0,5,138,0.26166666666666666,0.6316666666666666,0.31,0.0,0,1,10,2,1,0,8
746051,146,0.23148148148148145,0.75,0.2685185185185185,0.09259259259259259,1,2,7,6,1,0,4,136,0.2121212121212121,0.6121212121212122,0.21060606060606057,0.1318181818181818,0,1,7,4,0,0,6
746052,146,0.19444444444444445,0.5833333333333334,0.21296296296296294,0.0,0,2,7,3,1,0,4,136,0.16666666666666666,0.43939393939393945,0.22727272727272727,0.045454545454545456,1,0,6,2,0,1,5
746053,146,0.2583333333333333,0.7833333333333333,0.10833333333333332,0.075,0,2,7,3,2,0,3,114,0.275,0.95,0.25,0.05,0,1,6,2,2,1,2
746054,146,0.14393939393939392,0.4772727272727273,0.356060606060606,0.0,0,2,5,3,2,0,1,114,0.3015151515151515,0.9530303030303031,0.2196969696969697,0.08484848484848485,0,2,10,6,2,0,6
746055,146,0.225,0.6950000000000001,0.11363636363636363,0.07272727272727274,2,1,8,6,1,2,4,138,0.20909090909090908,0.6424242424242425,0.20606060606060606,0.051515151515151514,2,2,10,7,0,1,7
746056,146,0.23484848484848483,0.5303030303030303,0.18181818181818182,0.0,0,0,7,3,1,0,6,139,0.2333333333333333,0.6783333333333333,0.30833333333333335,0.06999999999999999,0,0,8,5,5,0,3
746057,146,0.13636363636363635,0.34848484848484845,0.28787878787878785,0.053030303030303025,0,0,4,0,1,0,3,114,0.3462962962962963,1.0296296296296297,0.06666666666666668,0.17222222222222222,1,2,12,8,2,0,8
746058,146,0.3060606060606061,0.6439393939393939,0.2818181818181818,0.0,3,0,12,5,1,0,11,158,0.3121212121212121,0.8484848484848485,0.21515151515151515,0.12575757575757576,0,0,11,7,4,1,6
746059,146,0.34444444444444444,1.0296296296296295,0.1,0.10555555555555556,1,2,12,8,2,0,8,140,0.19444444444444445,0.5555555555555556,0.08333333333333333,0.027777777777777776,0,1,6,2,2,0,3
746060,146,0.3616666666666667,0.835,0.2833333333333333,0.0,1,1,12,5,1,1,9,139,0.38333333333333336,0.938888888888889,0.20555555555555557,0.08888888888888889,0,1,12,9,3,0,8
746061,146,0.29166666666666663,0.5833333333333333,0.3,0.0,0,0,7,0,0,0,7,140,0.3424242424242424,0.8045454545454546,0.10909090909090909,0.07727272727272727,0,1,10,5,1,0,8
746062,146,0.2,0.4833333333333333,0.4,0.075,0,0,7,0,1,0,6,140,0.29833333333333334,0.6983333333333334,0.38333333333333336,0.065,2,0,13,6,3,0,10
746063,146,0.1388888888888889,0.39814814814814814,0.25,0.037037037037037035,0,1,4,1,0,0,3,158,0.1388888888888889,0.2777777777777778,0.15740740740740738,0.0,0,0,4,0,0,0,4
746064,146,0.25757575757575757,0.7151515151515151,0.3090909090909091,0.0606060606060606,0,2,8,3,1,0,5,121,0.2966666666666667,0.8099999999999999,0.17,0.06000000000000001,0,1,12,7,2,0,9
746065,146,0.3888888888888889,0.9944444444444444,0.2,0.10555555555555556,2,1,13,7,2,0,10,121,0.1590909090909091,0.3409090909090909,0.303030303030303,0.022727272727272728,0,0,6,0,0,0,6
746066,146,0.2037037037037037,0.5351851851851852,0.08181818181818182,0.11363636363636363,2,0,7,3,0,0,7,158,0.18333333333333332,0.7150000000000001,0.2287878787878788,0.18636363636363634,1,1,4,1,2,0,1
746067,146,0.2833333333333333,0.8116666666666668,0.13333333333333336,0.065,0,2,13,10,3,0,8,121,0.30303030303030304,0.743939393939394,0.19393939393939394,0.03636363636363637,0,0,15,9,4,0,11
746068,146,0.27777777777777773,0.8277777777777778,0.3069444444444444,0.08750000000000001,1,1,8,7,2,1,4,143,0.20666666666666664,0.6533333333333333,0.255,0.125,1,1,6,6,2,1,2
746069,146,0.31296296296296294,0.8944444444444445,0.2111111111111111,0.027777777777777776,0,2,11,3,1,0,8,143,0.3333333333333333,0.7981481481481482,0.2833333333333333,0.07222222222222223,1,0,12,8,1,1,10
746070,146,0.22666666666666666,0.615,0.185,0.09,1,1,9,5,1,0,7,115,0.1388888888888889,0.5296296296296297,0.355,0.21833333333333335,1,1,5,3,0,0,4
746071,146,0.16666666666666666,0.525,0.3,0.075,0,0,5,2,4,0,1,143,0.31333333333333335,0.9383333333333332,0.15333333333333335,0.1,0,2,15,7,5,0,8
746072,146,0.32,0.74,0.05,0.125,0,0,7,4,1,0,6,115,0.14814814814814814,0.39814814814814814,0.25,0.08333333333333333,0,0,4,1,1,0,3
746073,146,0.2866666666666667,0.6866666666666668,0.10833333333333332,0.045,1,0,9,7,2,0,7,115,0.205,0.585,0.375,0.04,1,1,9,6,3,0,5
746074,146,0.16666666666666666,0.42424242424242425,0.19696969696969696,0.0,0,1,4,2,1,0,2,120,0.19166666666666665,0.6449999999999999,0.075,0.085,0,1,7,6,3,0,3
746075,146,0.35555555555555557,0.9291666666666667,0.09999999999999999,0.048611111111111105,0,1,13,3,1,1,10,120,0.255,0.865,0.16,0.08,0,3,11,9,1,1,6
746076,146,0.28787878787878785,0.6666666666666666,0.17424242424242423,0.022727272727272728,0,1,6,1,0,0,5,137,0.22727272727272727,0.5227272727272727,0.2424242424242424,0.045454545454545456,0,0,9,2,2,0,7
746077,146,0.3090909090909091,0.9560606060606059,0.18939393939393936,0.09090909090909091,0,1,12,9,3,2,6,120,0.38703703703703707,1.009259259259259,0.18518518518518517,0.0851851851851852,0,2,14,10,3,0,9
746078,146,0.2037037037037037,0.4629629629629629,0.2314814814814815,0.05555555555555555,0,0,6,1,0,0,6,120,0.25925925925925924,0.5833333333333334,0.19444444444444445,0.08333333333333333,1,0,8,2,0,0,8
746079,146,0.22272727272727275,0.7181818181818181,0.40151515151515155,0.0606060606060606,0,2,9,6,3,0,4,144,0.2833333333333333,0.8183333333333334,0.32666666666666666,0.065,1,2,12,8,2,0,8
746080,146,0.23787878787878788,0.5772727272727273,0.10909090909090909,0.022727272727272728,1,1,10,3,1,0,8,137,0.25,0.6183333333333334,0.33666666666666667,0.095,1,0,8,4,1,0,7
746081,146,0.23333333333333334,0.6925925925925926,0.18333333333333332,0.16666666666666666,0,0,8,6,3,0,5,137,0.2708333333333333,0.7138888888888889,0.3611111111111111,0.05833333333333333,0,1,9,3,3,0,5
746082,146,0.24074074074074073,0.6944444444444444,0.21296296296296294,0.08333333333333333,0,1,8,5,1,0,6,144,0.18518518518518517,0.5185185185185185,0.31481481481481477,0.0,0,0,6,1,2,1,3
746083,146,0.10833333333333332,0.33333333333333337,0.24166666666666664,0.05833333333333333,0,0,4,2,1,0,3,108,0.2727272727272727,0.856060606060606,0.20909090909090908,0.14393939393939395,2,1,12,8,5,0,6
746084,146,0.175,0.375,0.25,0.025,0,0,6,1,0,0,6,144,0.3611111111111111,0.9944444444444444,0.15555555555555556,0.08888888888888889,0,1,14,8,5,0,8
746085,146,0.27,0.6233333333333333,0.22333333333333333,0.09333333333333334,0,0,9,4,2,0,7,108,0.2121212121212121,0.9075757575757575,0.16363636363636364,0.16363636363636364,0,3,7,6,1,1,2
746086,146,0.13333333333333333,0.4583333333333333,0.24166666666666664,0.08333333333333333,0,1,5,1,1,0,3,108,0.2222222222222222,0.6851851851851851,0.17592592592592593,0.08333333333333333,0,1,7,3,2,0,4
746087,146,0.13333333333333333,0.3416666666666667,0.4166666666666667,0.05,0,0,5,3,1,0,4,134,0.4033333333333333,0.9866666666666667,0.17,0.07666666666666667,0,0,16,8,5,0,11
746088,119,0.31212121212121213,0.9242424242424242,0.25,0.06363636363636363,0,2,11,7,3,0,6,135,0.225,0.5583333333333333,0.05,0.075,2,0,8,2,2,0,6
746089,146,0.1625,0.45555555555555555,0.16944444444444443,0.08888888888888889,1,0,8,5,2,0,6,134,0.23939393939393938,1.0287878787878788,0.3242424242424242,0.1515151515151515,0,3,9,6,2,0,4
746090,146,0.22575757575757577,0.9348484848484848,0.29090909090909095,0.07272727272727274,0,3,7,7,1,0,3,134,0.33333333333333337,0.8516666666666668,0.25,0.16,2,1,11,9,0,1,9
746091,146,0.287037037037037,0.6796296296296296,0.19444444444444445,0.10555555555555556,0,0,9,2,1,0,8,134,0.2966666666666667,0.7816666666666666,0.185,0.16333333333333333,2,0,10,7,3,0,7
746092,119,0.29259259259259257,1.0703703703703704,0.13333333333333333,0.1611111111111111,0,4,11,6,0,0,7,115,0.23703703703703705,0.6648148148148149,0.4166666666666667,0.12222222222222223,0,0,9,5,3,0,6
746093,119,0.31666666666666665,0.7583333333333333,0.15,0.075,0,0,9,1,2,0,7,135,0.2222222222222222,0.6388888888888888,0.19444444444444445,0.027777777777777776,0,1,8,4,3,0,4
746094,119,0.25925925925925924,0.8055555555555556,0.05,0.1,1,3,9,6,1,0,5,115,0.14814814814814814,0.6851851851851852,0.4351851851851852,0.05555555555555555,0,3,5,4,1,0,1
746095,119,0.20454545454545456,0.6287878787878788,0.11363636363636363,0.1590909090909091,0,0,8,4,3,0,5,135,0.125,0.5333333333333333,0.25,0.15,0,1,4,3,2,0,1
746096,119,0.20185185185185184,0.6462962962962963,0.21666666666666667,0.16111111111111112,0,1,7,3,0,0,6,115,0.23148148148148145,0.7962962962962963,0.37777777777777777,0.044444444444444446,0,2,8,6,4,0,2
746097,119,0.22727272727272727,0.6742424242424242,0.09848484848484848,0.022727272727272728,0,3,8,3,0,0,5,112,0.25,0.5888888888888889,0.23333333333333334,0.044444444444444446,1,0,10,3,2,0,8
746098,119,0.2833333333333333,0.9083333333333334,0.2833333333333333,0.075,0,2,9,4,1,1,5,114,0.18333333333333332,0.39166666666666666,0.29166666666666663,0.025,0,0,6,0,0,0,6
