gamePk,home_team_name,home_ip_last_5,home_runs_allowed_last_5,home_er_last_5,home_so_last_5,home_bb_last_5,home_hr_allowed_last_5,away_team_name,away_ip_last_5,away_runs_allowed_last_5,away_er_last_5,away_so_last_5,away_bb_last_5,away_hr_allowed_last_5
745736,New York Yankees,9.4,4.8,4.4,8.6,4.0,1.6,Los Angeles Dodgers,9.0,4.4,3.6,11.0,2.8,1.0
745080,Tampa Bay Rays,9.0,5.6,5.4,9.2,2.0,1.6,Baltimore Orioles,8.620000000000001,2.8,2.4,9.0,2.0,0.4
745897,Minnesota Twins,8.4,5.8,5.6,9.2,4.6,0.8,Colorado Rockies,8.6,6.4,5.6,7.8,3.4,1.2
746295,Kansas City Royals,9.2,5.0,4.4,9.4,4.6,1.0,New York Yankees,9.4,5.4,5.0,8.4,3.8,1.6
745982,Milwaukee Brewers,8.6,3.6,3.2,7.0,4.6,0.6,Toronto Blue Jays,9.0,2.6,2.4,8.4,2.2,1.2
745409,San Diego Padres,8.8,4.0,4.0,7.4,2.6,1.4,Oakland Athletics,9.2,3.6,3.4,6.6,4.0,0.6
745248,Seattle Mariners,8.639999999999999,5.0,4.6,6.6,2.2,1.0,Chicago White Sox,9.0,6.0,5.4,10.6,3.8,1.2
745334,San Francisco Giants,8.6,4.2,4.0,8.4,2.8,0.4,Houston Astros,8.82,4.0,4.0,7.2,3.4,1.4
747027,Baltimore Orioles,8.8,2.6,2.0,9.4,2.4,0.6,Atlanta Braves,8.2,5.6,5.4,8.6,3.0,1.4
746464,Detroit Tigers,8.8,5.4,4.4,7.8,3.4,0.4,Washington Nationals,9.0,4.6,4.4,7.4,2.2,1.4
745077,Tampa Bay Rays,9.0,5.6,5.6,9.6,2.2,1.8,Chicago Cubs,8.4,4.6,4.2,8.4,3.0,1.2
746702,Cincinnati Reds,9.0,4.0,4.0,8.6,3.6,0.8,Cleveland Guardians,8.8,2.8,2.4,7.4,2.0,1.2
746951,Boston Red Sox,8.8,3.8,3.4,9.6,2.6,1.4,Philadelphia Phillies,9.2,2.0,1.8,8.8,2.6,0.2
745815,New York Mets,9.0,4.6,4.4,5.6,3.4,1.0,Miami Marlins,9.0,6.0,6.0,7.8,4.0,1.2
745899,Minnesota Twins,8.6,4.0,3.8,9.0,3.6,0.8,Colorado Rockies,8.4,5.0,4.0,6.2,2.6,0.6
745170,St. Louis Cardinals,9.0,3.4,3.4,9.4,2.6,0.8,Pittsburgh Pirates,9.2,5.6,5.0,9.2,3.6,1.0
746296,Kansas City Royals,9.2,5.2,4.8,9.2,3.6,1.0,New York Yankees,9.4,4.8,4.4,7.6,4.0,1.2
745981,Milwaukee Brewers,8.6,3.4,3.2,6.0,3.4,0.6,Toronto Blue Jays,8.8,2.8,2.6,9.0,1.8,1.4
747190,Arizona Diamondbacks,8.6,7.6,7.4,5.6,5.0,2.4,Los Angeles Angels,9.0,4.8,4.6,5.6,2.0,0.8
745404,San Diego Padres,9.0,3.6,3.6,9.2,3.0,1.2,Oakland Athletics,9.0,4.6,4.4,6.4,4.6,0.8
745244,Seattle Mariners,8.84,5.4,5.2,7.6,2.8,1.2,Chicago White Sox,9.02,6.2,5.6,9.4,4.0,1.4
745327,San Francisco Giants,9.0,3.2,3.0,8.0,2.6,0.4,Houston Astros,8.84,3.8,3.6,7.2,3.2,0.8
746139,Los Angeles Dodgers,9.0,5.4,4.6,11.2,2.8,1.4,Texas Rangers,9.0,2.8,2.8,9.4,2.4,1.6
745896,Minnesota Twins,8.8,3.4,3.2,8.4,2.4,1.0,Colorado Rockies,8.4,5.4,4.4,6.8,1.8,1.0
745978,Milwaukee Brewers,8.8,3.6,3.4,6.6,3.0,0.4,Toronto Blue Jays,8.8,1.8,1.6,9.2,2.4,0.8
745328,San Francisco Giants,9.0,3.2,3.0,7.4,1.8,0.2,Houston Astros,8.84,3.2,3.0,8.8,3.2,0.8
745405,San Diego Padres,9.0,3.4,3.4,9.8,3.0,1.2,Oakland Athletics,8.8,4.8,4.6,4.6,4.6,0.8
747028,Baltimore Orioles,9.0,1.4,0.8,10.4,2.4,0.4,Atlanta Braves,8.2,4.6,4.4,8.4,2.8,1.0
746462,Detroit Tigers,9.0,6.2,4.8,8.2,3.6,0.4,Washington Nationals,9.2,3.6,2.6,8.6,2.4,0.8
745079,Tampa Bay Rays,9.0,5.4,5.4,10.0,2.4,2.0,Chicago Cubs,8.239999999999998,4.4,4.0,7.8,3.0,1.0
746701,Cincinnati Reds,9.0,3.6,3.6,8.8,4.4,0.8,Cleveland Guardians,8.8,2.6,2.4,8.4,2.2,0.8
746948,Boston Red Sox,8.8,4.6,3.8,9.4,2.6,1.8,Philadelphia Phillies,9.2,2.0,1.8,8.8,2.2,0.0
745811,New York Mets,9.0,4.0,3.8,7.0,2.6,0.8,Miami Marlins,9.0,4.6,4.6,7.6,3.6,1.0
745171,St. Louis Cardinals,9.0,3.4,3.4,9.4,3.0,0.4,Pittsburgh Pirates,9.2,4.6,4.2,9.0,3.4,0.8
746294,Kansas City Royals,9.2,6.6,6.2,9.4,3.4,1.4,New York Yankees,9.4,4.0,3.6,7.2,4.2,1.0
747193,Arizona Diamondbacks,8.6,6.6,6.4,5.2,3.4,2.0,Los Angeles Angels,8.8,6.2,6.0,5.0,2.8,1.0
745246,Seattle Mariners,8.84,6.0,5.8,7.6,3.0,1.6,Chicago White Sox,8.82,4.2,3.4,10.0,3.8,0.8
746137,Los Angeles Dodgers,9.2,3.8,3.4,10.8,2.2,1.6,Texas Rangers,8.8,5.2,5.2,8.6,3.8,2.2
747026,Baltimore Orioles,9.0,1.2,0.8,10.4,2.2,0.4,Atlanta Braves,8.0,5.0,4.8,7.8,3.0,0.8
746465,Detroit Tigers,9.2,5.8,4.8,8.0,3.4,0.2,Washington Nationals,9.2,3.6,2.6,9.8,2.6,0.8
746299,Kansas City Royals,9.2,7.0,6.6,8.4,2.6,1.8,New York Yankees,9.0,4.6,4.4,6.8,4.2,1.0
745168,St. Louis Cardinals,9.0,3.2,3.2,10.0,2.2,0.6,Pittsburgh Pirates,9.0,3.2,2.8,9.4,2.2,0.2
745075,Tampa Bay Rays,9.0,5.0,5.0,9.0,2.6,1.8,Chicago Cubs,8.440000000000001,3.4,3.0,8.2,2.4,1.2
746944,Boston Red Sox,8.8,5.4,4.6,8.6,3.8,1.6,Philadelphia Phillies,8.8,3.4,3.2,8.4,3.2,0.2
745809,New York Mets,9.0,4.2,4.0,7.6,2.2,0.8,Miami Marlins,8.8,5.6,5.2,6.8,3.4,1.6
745894,Minnesota Twins,9.0,4.6,4.0,8.2,2.6,0.8,Oakland Athletics,8.620000000000001,5.6,5.4,5.4,4.6,1.6
747192,Arizona Diamondbacks,8.6,7.6,7.4,5.8,3.8,2.2,Los Angeles Angels,8.8,6.4,6.4,6.0,3.0,1.4
745245,Seattle Mariners,9.2,4.2,4.0,9.2,2.2,1.6,Chicago White Sox,8.84,4.2,3.4,9.0,4.0,1.0
746136,Los Angeles Dodgers,9.2,3.0,2.6,8.4,2.4,1.4,Texas Rangers,8.8,5.4,5.4,8.2,4.4,2.2
746869,Chicago Cubs,8.440000000000001,3.4,3.4,8.2,2.6,1.2,St. Louis Cardinals,9.0,2.8,2.8,9.0,2.6,0.6
746947,Boston Red Sox,9.0,4.6,4.0,9.2,3.6,1.0,New York Yankees,8.84,3.2,3.2,5.6,3.6,0.4
744847,Washington Nationals,9.0,4.8,3.8,9.4,2.8,1.0,Miami Marlins,8.620000000000001,5.8,5.4,6.6,3.8,1.6
747025,Baltimore Orioles,9.0,2.4,1.6,9.6,2.4,0.4,Philadelphia Phillies,8.6,5.2,5.0,9.0,3.6,0.4
744924,Toronto Blue Jays,8.8,2.4,2.2,9.4,3.0,0.8,Cleveland Guardians,8.6,2.6,2.6,9.2,2.0,1.2
745810,New York Mets,9.0,4.4,4.2,8.0,2.8,1.2,San Diego Padres,9.0,3.6,3.6,11.0,3.4,0.8
747112,Atlanta Braves,8.2,5.2,5.0,7.4,3.0,1.0,Tampa Bay Rays,9.0,4.4,4.0,9.0,2.0,1.4
746378,Houston Astros,8.64,4.0,3.8,8.6,3.6,0.6,Detroit Tigers,9.2,4.2,3.2,7.6,3.2,0.2
745892,Minnesota Twins,9.2,4.2,3.6,8.0,2.4,0.8,Oakland Athletics,8.42,5.4,5.2,5.4,3.4,1.6
745979,Milwaukee Brewers,8.8,4.4,4.2,7.2,2.6,0.6,Cincinnati Reds,9.0,3.2,3.2,7.8,4.6,0.4
746545,Colorado Rockies,8.4,7.2,6.2,6.4,1.8,1.4,Pittsburgh Pirates,8.8,4.0,3.6,8.4,1.8,0.6
747191,Arizona Diamondbacks,8.8,5.8,5.6,6.2,4.0,1.6,Chicago White Sox,9.040000000000001,4.4,3.6,10.2,3.2,1.2
746134,Los Angeles Dodgers,8.8,3.4,3.2,7.6,3.0,1.4,Kansas City Royals,9.2,6.8,6.0,7.8,2.6,1.6
745247,Seattle Mariners,9.6,3.2,2.8,8.8,2.0,1.8,Texas Rangers,8.8,4.6,4.6,8.0,3.8,1.8
745326,San Francisco Giants,9.0,3.4,3.2,7.2,1.8,0.4,Los Angeles Angels,8.6,7.2,7.2,6.2,3.6,1.6
746865,Chicago Cubs,8.64,3.2,3.2,8.6,2.4,1.0,St. Louis Cardinals,9.0,1.6,1.6,8.8,2.8,0.2
744925,Toronto Blue Jays,8.8,3.0,2.8,8.8,2.8,1.0,Cleveland Guardians,8.8,2.2,2.2,10.0,2.2,0.8
745329,San Francisco Giants,9.0,4.8,4.6,6.8,2.2,0.6,Los Angeles Angels,8.6,7.2,7.2,6.0,4.8,1.6
747024,Baltimore Orioles,9.4,3.0,1.8,9.6,2.4,0.8,Philadelphia Phillies,9.0,5.4,5.0,9.4,3.6,0.6
744846,Washington Nationals,9.0,4.4,3.6,9.0,3.0,0.8,Miami Marlins,8.42,5.8,4.8,6.8,2.8,1.4
746381,Houston Astros,8.64,3.8,3.6,8.8,2.2,0.4,Detroit Tigers,9.0,4.0,3.4,7.8,2.8,0.4
745805,New York Mets,9.0,3.2,3.0,9.2,3.0,0.8,San Diego Padres,8.8,3.8,3.8,10.0,3.4,0.8
747113,Atlanta Braves,8.4,4.4,4.4,7.6,3.4,0.8,Tampa Bay Rays,8.8,4.0,3.4,9.8,1.6,1.4
745976,Milwaukee Brewers,8.8,4.8,4.8,6.2,2.0,1.0,Cincinnati Reds,9.0,3.8,3.4,8.0,5.6,0.4
745241,Seattle Mariners,9.4,2.6,2.4,9.4,2.4,1.4,Texas Rangers,8.6,4.6,4.6,7.0,3.8,1.8
746946,Boston Red Sox,9.2,5.0,4.2,10.8,3.6,1.0,New York Yankees,8.84,2.6,2.6,6.8,4.6,0.2
746135,Los Angeles Dodgers,8.8,3.4,3.2,6.8,2.8,1.2,Kansas City Royals,8.8,6.4,5.6,6.6,2.2,1.8
746547,Colorado Rockies,8.4,7.2,7.0,6.0,1.8,1.8,Pittsburgh Pirates,8.8,4.4,4.0,8.8,2.4,0.8
747187,Arizona Diamondbacks,9.0,3.4,3.4,7.2,3.0,1.0,Chicago White Sox,8.64,4.6,3.8,9.6,3.2,1.4
745891,Minnesota Twins,9.2,4.2,3.8,8.0,2.6,1.0,Oakland Athletics,8.22,5.4,5.0,5.4,3.6,1.8
745891,Minnesota Twins,9.2,4.2,3.8,8.0,2.6,1.0,Oakland Athletics,8.22,6.2,5.8,5.6,3.2,2.6
746866,Chicago Cubs,8.64,3.0,3.0,8.0,2.0,0.8,St. Louis Cardinals,8.8,2.4,2.2,8.2,3.4,0.4
747023,Baltimore Orioles,9.4,3.0,2.2,9.6,2.2,0.8,Philadelphia Phillies,8.8,5.4,5.2,8.8,3.2,1.0
747109,Atlanta Braves,8.6,3.2,3.2,8.6,3.0,0.8,Tampa Bay Rays,8.6,4.8,4.2,8.2,2.4,1.8
744839,Washington Nationals,9.0,3.4,2.6,10.8,2.2,0.6,Miami Marlins,8.22,5.4,4.4,5.4,2.0,1.4
744926,Toronto Blue Jays,8.6,2.2,2.2,7.6,2.6,0.8,Cleveland Guardians,8.6,3.2,3.2,8.6,2.6,0.8
745807,New York Mets,9.0,2.4,2.2,9.8,2.2,0.8,San Diego Padres,8.6,3.0,3.0,10.6,3.8,1.0
746377,Houston Astros,8.819999999999999,4.6,4.2,9.4,3.0,1.2,Detroit Tigers,9.0,4.6,4.0,7.4,2.8,0.6
745895,Minnesota Twins,9.2,5.6,5.2,7.6,2.6,1.4,Oakland Athletics,8.22,5.8,5.4,5.6,3.2,2.0
745891,Minnesota Twins,9.2,5.0,4.6,8.4,2.8,1.2,Oakland Athletics,8.22,5.4,5.0,5.4,3.6,1.8
745891,Minnesota Twins,9.2,5.0,4.6,8.4,2.8,1.2,Oakland Athletics,8.22,6.2,5.8,5.6,3.2,2.6
745977,Milwaukee Brewers,9.0,3.0,3.0,6.8,2.0,0.8,Cincinnati Reds,8.8,3.8,3.4,8.0,5.2,0.6
746546,Colorado Rockies,8.6,7.0,6.6,6.2,1.6,2.0,Pittsburgh Pirates,8.4,5.4,5.4,9.2,2.4,1.4
745321,San Francisco Giants,9.2,4.2,3.8,6.8,2.4,0.8,Los Angeles Angels,8.6,6.4,6.4,6.8,4.6,1.6
746130,Los Angeles Dodgers,9.0,3.6,3.4,5.6,3.6,0.8,Kansas City Royals,8.8,6.0,5.2,6.8,2.6,1.8
745242,Seattle Mariners,9.4,2.8,2.4,8.6,2.4,1.0,Texas Rangers,8.4,5.6,5.6,8.0,5.2,2.0
747189,Arizona Diamondbacks,9.0,4.6,4.6,7.8,3.4,1.4,Chicago White Sox,8.82,3.4,2.6,10.2,2.4,1.0
746945,Boston Red Sox,9.0,5.0,4.4,9.4,4.0,1.0,New York Yankees,8.64,3.8,3.6,7.4,5.4,0.2
745490,Pittsburgh Pirates,8.4,5.6,5.6,8.6,2.2,1.2,Cincinnati Reds,8.6,4.0,3.4,8.2,4.8,0.8
745567,Philadelphia Phillies,8.6,6.8,6.6,9.4,3.6,1.8,San Diego Padres,8.4,5.0,5.0,9.2,4.0,1.4
746055,Miami Marlins,8.02,5.6,4.6,4.6,2.2,1.8,St. Louis Cardinals,8.8,2.2,2.0,8.2,3.6,0.4
744918,Toronto Blue Jays,8.8,2.8,2.8,6.6,2.2,0.8,Boston Red Sox,9.0,4.8,4.6,10.2,4.0,1.0
747108,Atlanta Braves,8.8,4.0,4.0,9.2,3.6,1.2,Detroit Tigers,8.6,4.4,4.2,5.8,2.6,0.8
746868,Chicago Cubs,8.8,2.4,2.4,7.4,1.8,0.8,San Francisco Giants,9.0,4.8,4.4,7.2,3.0,1.0
745005,Texas Rangers,8.4,3.6,3.6,9.8,4.4,1.2,New York Mets,9.0,2.8,2.4,8.6,2.6,0.8
746543,Colorado Rockies,8.8,7.6,7.4,7.8,1.8,1.8,Los Angeles Dodgers,9.0,3.2,3.0,6.8,3.6,0.6
746215,Los Angeles Angels,8.6,7.2,7.0,6.6,4.2,1.8,Milwaukee Brewers,9.0,3.6,3.4,7.6,2.6,1.0
746049,Miami Marlins,8.82,5.0,4.0,5.8,2.4,1.6,St. Louis Cardinals,9.4,3.0,2.4,7.0,4.2,0.4
745488,Pittsburgh Pirates,8.6,5.0,5.0,8.0,2.2,1.2,Cincinnati Reds,8.4,3.8,3.2,8.2,4.0,0.6
746627,Cleveland Guardians,8.4,4.0,4.0,9.2,3.8,0.8,Seattle Mariners,9.4,2.2,1.8,8.8,2.2,0.6
745563,Philadelphia Phillies,8.8,5.6,5.2,9.4,2.6,1.6,San Diego Padres,8.2,6.2,6.2,8.2,4.0,1.6
744843,Washington Nationals,8.8,2.8,2.8,10.0,1.4,0.6,Arizona Diamondbacks,9.0,4.8,4.6,9.0,3.6,1.2
745733,New York Yankees,8.440000000000001,5.4,5.2,7.6,5.6,0.0,Baltimore Orioles,9.4,3.6,2.8,10.2,1.8,0.8
744917,Toronto Blue Jays,8.8,4.2,4.2,6.2,2.2,1.6,Boston Red Sox,9.0,4.2,4.0,9.4,3.0,1.4
747107,Atlanta Braves,9.0,3.4,3.4,10.2,4.0,1.0,Detroit Tigers,8.4,3.4,3.4,6.6,1.6,0.8
745893,Minnesota Twins,9.2,4.6,4.6,8.4,2.4,1.4,Tampa Bay Rays,8.6,5.6,4.8,9.0,2.6,2.2
746867,Chicago Cubs,8.8,3.2,3.0,7.8,2.8,1.0,San Francisco Giants,9.0,5.4,5.0,6.2,3.8,1.4
745004,Texas Rangers,8.4,6.0,6.0,9.4,4.0,1.4,New York Mets,9.0,2.4,2.0,9.0,2.8,1.0
746783,Chicago White Sox,8.82,5.0,4.2,9.8,3.2,1.2,Houston Astros,8.8,4.0,3.8,10.0,2.8,1.2
746542,Colorado Rockies,8.8,8.6,8.4,7.8,3.0,1.4,Los Angeles Dodgers,9.0,3.6,3.6,8.0,3.4,1.0
746217,Los Angeles Angels,8.6,7.2,7.0,6.4,4.6,1.8,Milwaukee Brewers,8.8,4.0,3.6,7.6,2.6,1.2
745650,Oakland Athletics,8.2,6.8,6.4,5.0,3.4,2.4,Kansas City Royals,8.6,4.6,4.0,6.4,2.4,1.8
747106,Atlanta Braves,9.0,3.0,3.0,10.4,4.0,0.8,Detroit Tigers,8.2,3.4,3.4,6.6,1.2,0.8
745489,Pittsburgh Pirates,8.8,4.6,4.6,7.6,2.6,1.0,Cincinnati Reds,8.4,3.6,3.0,8.4,3.4,0.8
746050,Miami Marlins,9.2,6.0,4.6,6.0,2.2,2.0,St. Louis Cardinals,9.44,4.2,3.2,7.0,3.2,0.8
745561,Philadelphia Phillies,9.0,4.4,4.0,8.8,2.2,1.6,San Diego Padres,8.0,6.2,6.2,7.0,4.0,1.8
746864,Chicago Cubs,9.0,3.0,2.8,8.8,2.8,1.0,San Francisco Giants,8.8,5.8,5.4,6.0,4.2,1.4
744842,Washington Nationals,8.8,2.8,2.8,9.0,2.0,0.4,Arizona Diamondbacks,9.0,3.2,3.0,9.0,2.6,0.8
746625,Cleveland Guardians,8.4,5.0,5.0,8.8,4.6,1.4,Seattle Mariners,9.2,3.0,2.4,7.2,2.2,0.4
745732,New York Yankees,8.440000000000001,4.8,4.6,8.2,4.6,0.2,Baltimore Orioles,9.2,4.0,3.2,9.2,3.0,0.6
744920,Toronto Blue Jays,9.0,4.0,4.0,6.4,1.6,1.6,Boston Red Sox,9.0,4.2,3.8,9.2,3.2,1.4
745887,Minnesota Twins,9.2,5.4,5.4,8.4,2.4,1.8,Tampa Bay Rays,8.440000000000001,6.2,5.4,9.6,2.8,2.0
745002,Texas Rangers,8.4,7.2,7.0,9.4,4.4,1.6,New York Mets,9.0,3.2,2.8,8.0,2.4,1.0
746781,Chicago White Sox,8.8,4.6,4.0,8.8,2.8,1.0,Houston Astros,8.6,4.2,4.0,9.0,3.4,1.0
746538,Colorado Rockies,9.0,7.4,7.2,8.0,4.0,1.8,Los Angeles Dodgers,9.0,4.8,4.8,8.0,3.2,1.4
746219,Los Angeles Angels,8.8,6.2,5.6,7.2,4.0,1.4,Milwaukee Brewers,8.8,3.8,3.4,7.8,3.0,1.0
745646,Oakland Athletics,8.4,6.6,5.8,5.8,3.6,2.4,Kansas City Royals,8.4,3.8,3.2,7.2,2.0,1.4
744841,Washington Nationals,9.0,1.6,1.6,9.8,2.0,0.2,Arizona Diamondbacks,8.8,3.6,3.4,7.8,2.6,1.0
746626,Cleveland Guardians,8.6,4.2,4.2,9.0,4.6,1.0,Seattle Mariners,8.8,4.0,3.6,7.6,2.2,0.6
745889,Minnesota Twins,9.2,5.0,4.8,8.0,2.4,1.8,Tampa Bay Rays,8.64,6.2,5.8,8.8,2.8,2.2
746782,Chicago White Sox,8.6,5.0,4.4,6.8,2.8,0.6,Houston Astros,8.8,3.4,3.2,9.4,3.0,1.2
746539,Colorado Rockies,9.0,7.6,7.4,8.2,4.4,1.2,Los Angeles Dodgers,8.84,5.6,5.4,8.0,3.4,1.4
745645,Oakland Athletics,8.4,5.6,5.2,6.2,3.4,2.2,Kansas City Royals,8.2,4.2,4.0,7.0,3.0,1.4
745734,New York Yankees,8.8,5.4,5.0,9.4,4.4,0.4,Baltimore Orioles,9.4,4.0,3.4,8.2,4.6,0.8
745164,St. Louis Cardinals,9.280000000000001,5.0,4.0,6.4,3.0,1.2,San Francisco Giants,8.6,5.4,4.6,7.6,3.8,1.6
745401,San Diego Padres,8.2,6.2,6.2,8.6,3.8,2.2,Milwaukee Brewers,8.8,2.6,2.2,8.6,3.0,0.6
746861,Chicago Cubs,9.0,3.4,3.2,9.6,3.8,1.0,New York Mets,8.8,4.0,3.6,7.6,3.0,1.0
745483,Pittsburgh Pirates,8.8,4.2,4.2,7.4,2.2,0.8,Tampa Bay Rays,9.040000000000001,6.0,5.8,9.2,3.4,2.4
745562,Philadelphia Phillies,8.6,4.8,4.0,7.8,1.8,1.6,Arizona Diamondbacks,8.8,3.8,3.6,6.8,2.4,1.4
746460,Detroit Tigers,8.2,4.0,3.8,8.2,1.4,1.2,Chicago White Sox,8.8,4.6,4.0,8.0,3.2,0.4
745729,New York Yankees,8.8,8.6,7.4,8.0,4.4,1.0,Atlanta Braves,9.0,2.4,2.4,10.8,3.6,0.8
746698,Cincinnati Reds,8.2,2.8,2.6,8.8,2.0,0.8,Boston Red Sox,9.0,3.2,3.0,9.0,2.8,1.0
746624,Cleveland Guardians,8.6,4.6,4.6,8.4,4.8,1.2,Toronto Blue Jays,9.0,4.8,4.4,5.8,2.2,1.8
746052,Miami Marlins,9.4,5.0,4.0,7.6,1.8,2.0,Seattle Mariners,8.6,4.8,4.4,7.0,2.6,1.2
745006,Texas Rangers,8.6,7.2,7.0,10.6,4.0,1.6,Kansas City Royals,8.4,3.8,3.8,7.6,3.8,1.2
746375,Houston Astros,8.8,4.0,3.8,9.2,4.0,1.2,Baltimore Orioles,9.0,4.0,3.8,7.0,4.6,0.8
746540,Colorado Rockies,9.0,7.8,7.8,7.4,4.8,1.4,Washington Nationals,9.0,2.4,2.0,10.0,2.0,0.4
745649,Oakland Athletics,8.6,4.6,4.2,6.6,3.0,2.2,Minnesota Twins,9.4,5.0,4.6,9.0,3.0,1.8
745403,San Diego Padres,8.4,6.4,6.4,8.6,4.2,2.0,Milwaukee Brewers,8.64,3.8,3.4,8.8,3.2,1.4
746131,Los Angeles Dodgers,8.84,4.8,4.6,9.0,2.6,1.4,Los Angeles Angels,8.8,5.4,4.8,7.0,3.6,1.2
746459,Detroit Tigers,8.2,3.2,3.0,8.2,1.4,1.2,Chicago White Sox,8.6,4.6,4.0,6.8,3.4,0.6
745163,St. Louis Cardinals,9.48,5.0,4.2,7.0,2.8,1.2,San Francisco Giants,8.4,5.8,5.2,8.2,3.4,1.4
746863,Chicago Cubs,9.0,5.4,5.2,10.2,5.0,1.6,New York Mets,8.8,4.0,3.4,8.4,3.2,0.8
745486,Pittsburgh Pirates,9.0,3.0,3.0,6.6,1.2,0.8,Tampa Bay Rays,9.24,4.8,4.6,9.2,3.2,1.8
744997,Texas Rangers,8.8,6.2,6.0,10.2,2.8,1.4,Kansas City Royals,8.2,4.6,4.6,7.4,4.2,1.2
745564,Philadelphia Phillies,8.8,4.6,3.8,7.6,2.0,1.8,Arizona Diamondbacks,8.8,2.8,2.6,6.2,2.2,1.0
745644,Oakland Athletics,8.8,4.4,4.0,6.6,2.6,1.8,Minnesota Twins,9.2,5.8,5.4,8.6,3.0,1.8
746700,Cincinnati Reds,8.4,2.6,2.4,10.2,1.6,1.0,Boston Red Sox,8.8,3.4,2.8,8.6,2.4,1.4
746376,Houston Astros,8.8,3.6,3.6,8.4,3.2,1.0,Baltimore Orioles,8.8,6.4,6.2,7.0,5.0,0.8
746622,Cleveland Guardians,8.8,3.8,3.8,10.0,4.4,1.4,Toronto Blue Jays,8.8,6.2,5.2,6.4,3.0,1.8
746048,Miami Marlins,9.8,4.6,3.6,9.0,2.2,1.6,Seattle Mariners,8.6,4.4,4.0,7.0,2.0,1.6
745731,New York Yankees,9.0,8.6,7.4,7.6,4.4,1.6,Atlanta Braves,9.0,2.2,2.2,10.8,3.0,0.6
745402,San Diego Padres,8.6,5.2,5.0,9.8,4.0,1.4,Milwaukee Brewers,8.440000000000001,4.8,4.4,7.4,3.4,1.4
746541,Colorado Rockies,9.0,8.4,8.4,6.6,5.2,1.8,Washington Nationals,9.0,3.4,2.8,8.6,1.8,1.0
746132,Los Angeles Dodgers,9.040000000000001,5.4,5.0,8.4,2.6,1.4,Los Angeles Angels,9.0,5.2,4.6,6.6,3.6,1.2
745566,Philadelphia Phillies,9.0,3.2,2.4,7.2,1.4,1.0,Arizona Diamondbacks,8.6,4.2,4.2,4.4,2.6,1.8
745485,Pittsburgh Pirates,9.0,3.2,3.2,7.2,2.2,0.8,Tampa Bay Rays,9.040000000000001,4.4,4.4,8.4,3.0,1.4
745727,New York Yankees,9.2,7.4,6.2,8.4,3.6,2.0,Atlanta Braves,8.8,2.2,2.2,10.0,3.6,0.4
746699,Cincinnati Reds,8.6,2.4,2.4,9.4,1.0,1.0,Boston Red Sox,8.8,3.4,2.8,7.4,2.2,1.4
746621,Cleveland Guardians,9.0,3.0,3.0,9.2,4.0,1.6,Toronto Blue Jays,8.6,6.2,5.2,7.2,3.2,2.2
746457,Detroit Tigers,8.4,3.4,3.2,9.4,0.8,1.2,Chicago White Sox,8.8,2.4,2.0,7.4,3.0,0.4
746051,Miami Marlins,10.0,5.8,4.6,10.0,1.6,1.4,Seattle Mariners,8.6,4.4,4.0,6.8,2.2,1.6
746373,Houston Astros,8.8,3.6,3.6,7.8,3.2,1.2,Baltimore Orioles,8.6,6.8,6.6,5.6,4.4,1.4
745165,St. Louis Cardinals,9.48,5.6,4.8,6.6,2.4,1.2,San Francisco Giants,8.2,6.4,6.0,8.2,3.2,2.0
745000,Texas Rangers,9.0,5.2,5.0,9.6,2.0,1.2,Kansas City Royals,8.2,5.2,5.2,7.6,4.4,1.0
746536,Colorado Rockies,9.0,8.0,7.8,6.2,4.0,2.2,Washington Nationals,8.8,4.8,4.2,9.6,2.8,1.6
745648,Oakland Athletics,9.0,4.8,4.4,7.0,2.8,1.4,Minnesota Twins,9.2,4.8,4.4,9.0,2.8,1.8
745396,San Diego Padres,8.8,4.2,4.0,10.6,4.2,1.0,Milwaukee Brewers,8.440000000000001,5.0,4.8,6.8,3.0,1.8
746862,Chicago Cubs,9.0,5.2,5.0,11.8,4.6,1.6,New York Mets,8.6,4.4,4.0,8.6,3.2,1.0
747021,Baltimore Orioles,8.6,7.6,7.4,6.0,3.8,1.6,Cleveland Guardians,9.0,2.4,2.4,9.0,4.0,1.6
746458,Detroit Tigers,8.6,3.4,3.2,9.0,0.8,1.0,Philadelphia Phillies,9.0,3.0,2.4,7.4,1.2,1.0
745078,Tampa Bay Rays,9.2,3.2,3.2,7.2,3.2,1.4,Seattle Mariners,8.4,4.6,4.4,7.6,2.2,2.0
746696,Cincinnati Reds,8.8,3.0,2.8,9.8,1.6,1.4,Pittsburgh Pirates,9.0,3.6,3.6,7.2,2.4,1.0
746941,Boston Red Sox,8.8,3.6,3.0,8.2,1.8,1.0,Toronto Blue Jays,8.4,6.0,5.0,6.6,2.8,1.8
745160,St. Louis Cardinals,8.88,5.0,4.6,7.4,2.2,1.2,Atlanta Braves,8.8,2.2,2.2,9.6,2.8,0.4
746780,Chicago White Sox,8.6,4.6,3.6,8.8,3.4,1.2,Los Angeles Dodgers,9.040000000000001,4.8,4.2,9.0,2.4,1.0
746298,Kansas City Royals,8.2,4.6,4.6,6.6,4.4,1.0,Miami Marlins,9.4,5.2,4.4,9.4,2.0,1.2
745974,Milwaukee Brewers,8.440000000000001,4.8,4.6,6.2,2.2,1.8,Texas Rangers,9.0,2.4,2.2,9.2,1.8,0.8
