gamePk,team_side,team_id,team_name,atBats,hits,doubles,triples,homeRuns,rbi,strikeOuts,baseOnBalls,avg,obp,slg,ops,stolenBases,caughtStealing,plateAppearances,leftOnBase
745359,home,137,San Francisco Giants,31,4,0,0,0,0,5,3,.226,.301,.370,.671,0,0,34,14
746248,away,111,Boston Red Sox,29,3,1,0,0,1,14,1,.240,.313,.369,.682,0,1,31,9
746248,home,108,Los Angeles Angels,30,6,0,0,0,0,10,6,.211,.302,.364,.666,2,1,36,17
745523,away,110,Baltimore Orioles,32,6,3,0,0,2,6,0,.222,.274,.387,.661,0,0,32,6
745523,home,134,Pittsburgh Pirates,32,7,1,0,0,2,6,1,.266,.352,.402,.754,0,0,34,10
744871,away,143,Philadelphia Phillies,29,5,0,0,1,2,10,3,.229,.316,.358,.674,1,1,32,6
744871,home,120,Washington Nationals,31,8,1,0,0,3,3,4,.226,.305,.356,.661,5,0,36,18
747141,away,109,Arizona Diamondbacks,31,5,0,0,0,1,8,1,.271,.347,.426,.773,0,0,33,9
747141,home,144,Atlanta Braves,31,7,1,0,3,5,10,0,.300,.354,.532,.886,0,0,32,5
745765,away,141,Toronto Blue Jays,33,5,2,0,0,3,11,6,.193,.299,.327,.626,0,0,41,20
745765,home,147,New York Yankees,30,8,0,0,1,7,8,7,.245,.339,.378,.717,2,0,39,20
746734,away,121,New York Mets,35,9,2,0,1,2,5,2,.193,.285,.290,.575,0,0,38,19
746734,home,113,Cincinnati Reds,28,3,0,0,0,1,12,5,.245,.319,.425,.744,4,0,36,13
746493,away,133,Oakland Athletics,39,14,1,1,1,7,5,2,.212,.290,.342,.632,0,0,42,20
746493,home,116,Detroit Tigers,33,7,1,0,1,1,7,3,.209,.286,.337,.623,0,0,37,23
746330,away,145,Chicago White Sox,37,12,3,0,0,3,8,3,.196,.266,.318,.584,0,1,42,23
746330,home,118,Kansas City Royals,29,5,1,0,2,4,6,3,.245,.303,.432,.735,2,0,32,7
746003,away,136,Seattle Mariners,35,8,1,0,1,4,8,1,.213,.276,.313,.589,0,0,36,10
746003,home,158,Milwaukee Brewers,37,14,1,1,3,12,11,4,.270,.349,.448,.797,3,0,41,12
745198,away,146,Miami Marlins,40,13,1,1,2,10,8,2,.221,.285,.336,.621,0,0,44,15
745198,home,138,St. Louis Cardinals,32,5,1,1,2,3,9,2,.222,.299,.343,.642,0,0,34,6
746895,away,119,Los Angeles Dodgers,31,4,1,1,0,1,8,2,.279,.358,.450,.808,0,0,33,8
746895,home,112,Chicago Cubs,33,9,3,0,1,8,8,3,.270,.369,.437,.806,0,0,39,18
746574,away,139,Tampa Bay Rays,34,8,4,0,0,3,6,3,.246,.322,.375,.697,0,0,37,14
746574,home,115,Colorado Rockies,32,7,1,1,0,2,15,4,.240,.308,.395,.703,0,1,36,16
745362,away,135,San Diego Padres,36,11,1,0,0,2,8,0,.262,.325,.410,.735,1,0,36,16
745362,home,137,San Francisco Giants,31,6,1,0,0,2,6,2,.223,.296,.357,.653,0,0,33,14
746251,away,111,Boston Red Sox,39,12,0,1,4,12,11,6,.248,.325,.402,.727,1,0,46,17
746251,home,108,Los Angeles Angels,34,8,1,0,1,1,8,3,.214,.304,.363,.667,1,0,38,18
745032,away,117,Houston Astros,31,4,0,0,1,3,10,4,.254,.323,.420,.743,1,0,35,9
745032,home,140,Texas Rangers,28,2,0,0,0,1,6,5,.281,.363,.450,.813,0,0,33,8
745927,away,114,Cleveland Guardians,33,5,0,0,1,2,12,2,.241,.311,.400,.711,1,0,35,12
745927,home,142,Minnesota Twins,28,8,3,0,2,4,5,3,.252,.324,.428,.752,1,0,32,10
746654,away,145,Chicago White Sox,30,4,1,0,0,0,6,6,.190,.267,.303,.570,1,0,36,14
746654,home,114,Cleveland Guardians,34,10,1,0,1,3,8,1,.271,.332,.405,.737,1,0,36,19
745761,away,146,Miami Marlins,29,2,0,0,0,0,6,0,.210,.270,.316,.586,0,0,29,5
745761,home,147,New York Yankees,31,9,3,0,2,7,9,5,.249,.344,.395,.739,0,0,37,13
745520,away,116,Detroit Tigers,35,9,2,0,0,4,12,4,.214,.290,.334,.624,2,0,40,19
745520,home,134,Pittsburgh Pirates,34,12,2,0,1,7,5,4,.273,.360,.410,.770,0,0,40,20
746735,away,158,Milwaukee Brewers,39,12,2,0,2,7,11,2,.275,.350,.456,.806,0,0,42,12
746735,home,113,Cincinnati Reds,36,10,3,0,3,8,6,3,.249,.320,.444,.764,4,0,40,13
744956,away,136,Seattle Mariners,34,7,1,0,2,2,10,2,.212,.273,.322,.595,0,0,36,9
744956,home,141,Toronto Blue Jays,34,11,5,0,0,5,9,1,.206,.305,.341,.646,2,0,36,14
747142,away,121,New York Mets,35,11,0,0,3,8,8,7,.206,.301,.319,.620,0,1,42,14
747142,home,144,Atlanta Braves,37,12,3,0,1,7,12,7,.303,.364,.527,.891,1,0,44,24
745925,away,119,Los Angeles Dodgers,35,10,2,0,2,4,12,3,.279,.356,.455,.811,1,0,39,16
745925,home,142,Minnesota Twins,30,3,0,0,1,2,7,1,.181,.289,.288,.577,0,0,31,6
745194,away,143,Philadelphia Phillies,38,10,2,0,1,5,5,3,.233,.316,.363,.679,1,0,42,16
745194,home,138,St. Louis Cardinals,35,6,2,0,1,3,11,3,.217,.294,.341,.635,1,0,40,17
745034,away,117,Houston Astros,37,11,2,0,2,10,8,3,.259,.327,.429,.756,0,0,41,11
745034,home,140,Texas Rangers,34,8,0,0,0,5,5,4,.277,.360,.429,.789,0,0,39,17
746569,away,109,Arizona Diamondbacks,33,7,0,0,0,3,6,7,.266,.346,.407,.753,1,0,41,18
746569,home,115,Colorado Rockies,35,13,1,1,1,7,14,3,.252,.318,.409,.727,0,0,39,20
746252,away,139,Tampa Bay Rays,32,8,1,0,0,0,3,1,.247,.318,.367,.685,0,1,33,9
746252,home,108,Los Angeles Angels,37,14,2,1,1,7,7,3,.232,.316,.386,.702,2,0,40,16
745432,away,112,Chicago Cubs,32,8,3,1,0,8,10,6,.268,.370,.434,.804,0,1,40,8
745432,home,135,San Diego Padres,32,9,0,1,3,9,9,6,.263,.331,.426,.757,0,1,39,17
745363,away,120,Washington Nationals,36,10,2,0,1,7,10,7,.232,.317,.363,.680,4,0,44,16
745363,home,137,San Francisco Giants,32,6,3,0,0,0,7,3,.219,.293,.350,.643,0,0,35,17
745517,away,116,Detroit Tigers,35,9,1,0,0,4,8,1,.218,.292,.330,.622,0,0,38,12
745517,home,134,Pittsburgh Pirates,34,8,1,0,2,3,4,2,.270,.354,.412,.766,0,0,36,12
746981,away,110,Baltimore Orioles,40,13,3,0,0,7,8,3,.234,.285,.389,.674,2,0,44,20
746981,home,111,Boston Red Sox,29,2,0,0,1,1,10,2,.234,.311,.384,.695,0,0,31,5
746653,away,145,Chicago White Sox,36,12,5,0,0,7,10,2,.205,.277,.321,.598,0,0,39,12
746653,home,114,Cleveland Guardians,33,8,0,0,1,5,12,5,.268,.334,.398,.732,2,0,39,13
746732,away,158,Milwaukee Brewers,41,13,5,0,0,9,5,4,.280,.353,.454,.807,1,0,45,22
746732,home,113,Cincinnati Reds,38,10,4,0,0,5,12,2,.250,.318,.437,.755,1,0,40,22
745762,away,146,Miami Marlins,30,5,1,0,0,2,7,3,.206,.267,.307,.574,2,0,34,12
745762,home,147,New York Yankees,31,7,2,0,1,3,3,7,.247,.346,.394,.740,1,0,38,20
744957,away,136,Seattle Mariners,30,6,0,0,2,3,10,6,.211,.278,.328,.606,0,0,36,13
744957,home,141,Toronto Blue Jays,34,11,2,0,1,5,7,2,.216,.313,.352,.665,2,0,38,19
747138,away,121,New York Mets,37,12,2,0,1,5,8,3,.218,.308,.333,.641,0,0,40,19
747138,home,144,Atlanta Braves,33,11,1,0,0,6,5,2,.306,.368,.512,.880,3,0,37,19
746326,away,117,Houston Astros,44,13,2,0,0,3,10,1,.263,.325,.420,.745,1,0,45,29
746326,home,118,Kansas City Royals,33,7,1,1,0,3,7,5,.242,.303,.420,.723,2,0,40,18
745924,away,119,Los Angeles Dodgers,35,9,1,0,2,6,14,6,.278,.356,.455,.811,0,0,41,15
745924,home,142,Minnesota Twins,33,6,2,0,3,3,15,0,.181,.279,.314,.593,0,0,33,5
745195,away,143,Philadelphia Phillies,31,8,0,0,0,0,13,3,.235,.316,.354,.670,1,0,35,19
745195,home,138,St. Louis Cardinals,30,7,1,0,1,3,6,2,.218,.293,.343,.636,0,0,33,13
745030,away,133,Oakland Athletics,32,5,0,0,3,4,13,3,.207,.285,.351,.636,0,0,35,8
745030,home,140,Texas Rangers,32,7,1,0,2,3,5,3,.272,.354,.430,.784,0,0,35,12
746571,away,109,Arizona Diamondbacks,35,9,2,0,2,3,8,4,.266,.345,.414,.759,0,0,39,19
746571,home,115,Colorado Rockies,32,8,1,0,0,2,6,3,.252,.318,.399,.717,0,2,35,13
746250,away,139,Tampa Bay Rays,38,11,3,0,1,5,9,4,.251,.321,.375,.696,1,0,42,17
746250,home,108,Los Angeles Angels,34,7,1,0,1,3,7,4,.230,.314,.380,.694,1,0,38,14
745357,away,120,Washington Nationals,33,8,2,0,1,5,9,0,.233,.314,.366,.680,3,1,36,8
745357,home,137,San Francisco Giants,34,10,0,0,0,2,6,5,.226,.300,.345,.645,0,0,41,20
745433,away,112,Chicago Cubs,35,9,0,0,2,5,11,3,.267,.366,.433,.799,0,0,39,13
745433,home,135,San Diego Padres,29,4,2,0,1,1,11,2,.255,.322,.418,.740,1,0,31,5
745923,away,119,Los Angeles Dodgers,34,9,2,0,1,2,11,3,.277,.354,.452,.806,0,1,37,17
745923,home,142,Minnesota Twins,27,6,0,0,2,3,10,5,.184,.285,.325,.610,1,0,32,16
745196,away,143,Philadelphia Phillies,36,8,0,0,0,3,13,5,.234,.316,.342,.658,0,0,41,21
745196,home,138,St. Louis Cardinals,31,7,0,0,2,3,4,4,.219,.294,.348,.642,0,0,35,11
744950,away,136,Seattle Mariners,36,6,1,0,1,6,15,5,.207,.278,.324,.602,1,0,41,15
744950,home,141,Toronto Blue Jays,35,6,0,0,1,1,10,3,.212,.308,.344,.652,0,0,39,15
746573,away,109,Arizona Diamondbacks,37,10,3,0,1,5,5,5,.266,.346,.415,.761,1,0,42,18
746573,home,115,Colorado Rockies,35,6,2,0,1,3,11,6,.245,.315,.392,.707,0,0,41,18
745355,away,120,Washington Nationals,28,4,0,0,1,1,5,2,.226,.308,.357,.665,2,0,31,9
745355,home,137,San Francisco Giants,33,12,1,1,0,7,3,0,.237,.304,.354,.658,3,1,34,8
746247,away,139,Tampa Bay Rays,32,7,1,0,1,2,12,0,.248,.314,.372,.686,0,0,33,3
746247,home,108,Los Angeles Angels,35,9,2,0,1,2,12,3,.232,.314,.382,.696,1,0,38,16
746655,away,145,Chicago White Sox,36,10,6,0,1,5,8,3,.212,.283,.340,.623,2,1,42,20
746655,home,114,Cleveland Guardians,36,8,1,0,3,7,5,5,.264,.335,.407,.742,1,0,43,14
745429,away,112,Chicago Cubs,30,3,1,0,1,2,9,3,.254,.353,.418,.771,0,0,33,9
745429,home,135,San Diego Padres,35,12,1,1,2,10,7,4,.261,.330,.431,.761,2,0,40,14
746728,away,158,Milwaukee Brewers,32,6,0,0,2,7,12,3,.272,.349,.448,.797,2,0,39,13
746728,home,113,Cincinnati Reds,28,4,1,0,1,2,2,2,.243,.312,.426,.738,0,0,31,5
745763,away,146,Miami Marlins,30,6,0,0,1,5,8,6,.206,.272,.307,.579,2,1,37,15
745763,home,147,New York Yankees,32,6,1,0,1,2,6,7,.242,.345,.388,.733,0,0,39,17
746980,away,110,Baltimore Orioles,36,9,1,1,1,6,11,5,.235,.292,.392,.684,1,0,43,20
746980,home,111,Boston Red Sox,33,8,0,0,1,5,13,4,.235,.312,.380,.692,0,0,37,15
746323,away,117,Houston Astros,35,9,4,0,0,2,4,3,.262,.324,.416,.740,0,0,39,24
746323,home,118,Kansas City Royals,33,11,3,0,1,11,5,6,.249,.314,.428,.742,4,0,40,13
745024,away,133,Oakland Athletics,37,9,1,0,1,2,9,1,.211,.283,.351,.634,0,0,38,16
745024,home,140,Texas Rangers,32,12,4,0,0,6,5,4,.280,.361,.435,.796,1,1,36,17
747139,away,121,New York Mets,37,11,2,0,2,8,7,1,.247,.320,.417,.737,2,0,39,10
747139,home,144,Atlanta Braves,38,12,1,0,2,7,11,4,.243,.309,.416,.725,2,0,43,18
747137,away,121,New York Mets,44,16,3,1,2,14,3,4,.233,.319,.363,.682,1,0,48,20
747137,home,144,Atlanta Braves,37,10,2,1,0,3,7,3,.303,.364,.500,.864,0,0,40,17
746322,away,117,Houston Astros,38,11,3,0,1,3,6,5,.264,.328,.419,.747,0,0,43,26
746322,home,118,Kansas City Royals,39,16,2,0,2,13,4,2,.264,.326,.445,.771,1,0,42,13
745029,away,133,Oakland Athletics,31,4,1,0,1,1,14,2,.205,.276,.344,.620,1,0,33,9
745029,home,140,Texas Rangers,26,1,0,0,0,0,8,3,.266,.349,.412,.761,1,0,30,10
745601,away,134,Pittsburgh Pirates,34,7,0,0,0,1,14,2,.266,.347,.397,.744,0,0,36,13
745601,home,143,Philadelphia Phillies,31,7,0,0,3,5,10,0,.233,.310,.354,.664,0,0,31,7
746977,away,110,Baltimore Orioles,38,9,2,0,4,9,8,6,.236,.297,.411,.708,1,0,44,14
746977,home,111,Boston Red Sox,38,8,4,0,1,4,7,2,.233,.307,.381,.688,1,0,40,14
746490,away,142,Minnesota Twins,33,7,0,0,2,4,11,3,.186,.280,.329,.609,0,0,37,16
746490,home,116,Detroit Tigers,30,4,1,0,0,1,10,1,.215,.288,.322,.610,1,0,32,8
746730,away,158,Milwaukee Brewers,36,11,2,0,2,4,6,1,.253,.332,.405,.737,0,2,37,11
746730,home,113,Cincinnati Reds,37,9,2,0,2,4,9,3,.232,.306,.400,.706,0,1,41,14
746491,away,142,Minnesota Twins,33,6,2,0,0,2,11,4,.184,.283,.317,.600,0,0,37,12
746491,home,116,Detroit Tigers,34,10,2,0,1,8,15,6,.224,.303,.339,.642,0,0,41,22
745596,away,134,Pittsburgh Pirates,37,9,1,0,0,4,8,5,.264,.346,.388,.734,2,0,42,21
745596,home,143,Philadelphia Phillies,33,7,2,0,0,2,7,3,.232,.308,.348,.656,0,0,36,11
745112,away,137,San Francisco Giants,31,6,1,0,0,0,10,6,.234,.305,.345,.650,3,0,37,19
745112,home,139,Tampa Bay Rays,29,6,1,0,0,2,9,3,.246,.313,.364,.677,1,1,34,18
747055,away,158,Milwaukee Brewers,42,15,2,1,3,11,6,4,.281,.355,.469,.824,0,0,46,15
747055,home,110,Baltimore Orioles,33,6,1,0,1,1,14,1,.232,.290,.403,.693,1,0,34,8
744954,away,115,Colorado Rockies,43,20,8,1,2,12,9,2,.265,.330,.432,.762,1,0,48,25
744954,home,141,Toronto Blue Jays,36,11,2,0,2,3,7,3,.220,.312,.359,.671,1,0,39,14
746978,away,108,Los Angeles Angels,40,12,2,0,1,6,6,0,.238,.314,.385,.699,0,0,41,16
746978,home,111,Boston Red Sox,28,3,1,0,0,0,10,2,.225,.299,.367,.666,0,0,30,6
745838,away,118,Kansas City Royals,30,3,0,0,1,1,10,4,.253,.318,.429,.747,0,0,34,12
745838,home,121,New York Mets,35,14,2,0,1,6,5,2,.246,.327,.377,.704,1,0,37,13
746084,away,144,Atlanta Braves,39,14,5,0,1,8,7,4,.308,.370,.506,.876,2,0,44,26
746084,home,146,Miami Marlins,32,6,0,0,0,1,7,1,.205,.270,.299,.569,0,0,34,13
746812,away,113,Cincinnati Reds,36,12,2,1,2,11,7,9,.250,.325,.441,.766,1,0,47,23
746812,home,145,Chicago White Sox,30,4,2,0,0,1,5,0,.206,.273,.330,.603,0,0,30,6
746408,away,140,Texas Rangers,39,12,2,0,1,11,7,5,.269,.355,.414,.769,2,0,46,16
746408,home,117,Houston Astros,37,11,2,0,2,8,8,4,.267,.333,.425,.758,0,0,43,12
745679,away,120,Washington Nationals,35,8,2,0,1,1,10,3,.226,.306,.358,.664,0,1,38,20
745679,home,133,Oakland Athletics,32,3,0,0,1,2,10,3,.197,.269,.333,.602,1,0,35,11
745274,away,112,Chicago Cubs,32,4,1,0,1,1,7,3,.245,.343,.406,.749,0,0,35,7
745274,home,136,Seattle Mariners,29,6,0,0,0,4,11,5,.207,.282,.317,.599,0,1,35,18
747217,away,138,St. Louis Cardinals,38,14,2,2,2,9,8,3,.231,.303,.376,.679,0,0,43,15
747217,home,109,Arizona Diamondbacks,36,9,1,0,1,6,9,1,.265,.341,.411,.752,1,0,37,12
746162,away,135,San Diego Padres,42,10,0,0,4,8,10,3,.260,.327,.438,.765,0,0,45,15
746162,home,119,Los Angeles Dodgers,42,7,2,0,4,7,9,4,.268,.346,.456,.802,0,0,46,20
746656,away,147,New York Yankees,33,10,4,0,1,2,6,6,.247,.349,.397,.746,1,0,39,16
746656,home,114,Cleveland Guardians,29,5,2,0,0,1,11,7,.258,.335,.396,.731,0,1,36,16
746656,away,147,New York Yankees,33,10,4,0,1,2,6,6,.247,.349,.397,.746,1,0,39,16
746656,home,114,Cleveland Guardians,29,5,2,0,0,1,11,7,.258,.335,.396,.731,0,1,36,16
746658,away,147,New York Yankees,35,9,2,0,1,8,4,8,.247,.352,.398,.750,2,0,44,25
746658,home,114,Cleveland Guardians,32,7,1,0,2,2,6,1,.256,.330,.399,.729,0,0,33,12
746489,away,142,Minnesota Twins,45,8,3,0,2,8,12,3,.183,.281,.324,.605,1,0,51,23
746489,home,116,Detroit Tigers,44,8,1,0,1,5,17,3,.220,.297,.333,.630,0,0,48,21
746490,away,142,Minnesota Twins,33,7,0,0,2,4,11,3,.186,.280,.329,.609,0,0,37,16
746490,home,116,Detroit Tigers,30,4,1,0,0,1,10,1,.215,.288,.322,.610,1,0,32,8
745839,away,118,Kansas City Royals,40,13,1,1,1,11,7,5,.259,.326,.433,.759,3,0,47,18
745839,home,121,New York Mets,35,9,1,0,3,7,6,3,.247,.326,.389,.715,0,0,39,13
746811,away,113,Cincinnati Reds,29,4,2,0,0,5,15,4,.243,.321,.427,.748,1,1,34,8
746811,home,145,Chicago White Sox,28,2,0,0,0,0,15,3,.198,.269,.314,.583,1,0,33,10
744953,away,115,Colorado Rockies,32,7,2,0,1,3,15,4,.262,.329,.429,.758,0,0,36,14
744953,home,141,Toronto Blue Jays,32,9,1,0,1,5,7,3,.224,.314,.362,.676,0,0,35,14
746405,away,140,Texas Rangers,32,8,1,0,0,2,8,4,.268,.353,.406,.759,0,0,36,13
746405,home,117,Houston Astros,37,14,5,0,0,9,2,7,.274,.343,.431,.774,0,0,46,25
745594,away,134,Pittsburgh Pirates,31,5,1,0,1,3,10,5,.258,.342,.383,.725,1,0,36,12
745594,home,143,Philadelphia Phillies,34,9,1,0,1,4,9,7,.234,.314,.351,.665,0,0,41,18
747054,away,158,Milwaukee Brewers,43,15,3,0,2,10,6,2,.287,.358,.478,.836,0,0,46,16
747054,home,110,Baltimore Orioles,38,12,0,0,3,5,10,2,.238,.296,.415,.711,1,0,41,19
745676,away,120,Washington Nationals,35,10,4,1,0,3,11,2,.231,.308,.366,.674,1,0,38,14
745676,home,133,Oakland Athletics,34,8,1,0,0,1,18,2,.200,.269,.329,.598,2,0,36,15
746979,away,108,Los Angeles Angels,34,8,0,0,1,2,10,2,.238,.312,.381,.693,0,0,36,16
746979,home,111,Boston Red Sox,32,11,2,0,1,7,11,3,.233,.305,.376,.681,2,2,36,10
745110,away,137,San Francisco Giants,39,13,4,0,5,11,9,6,.241,.315,.382,.697,0,0,45,15
745110,home,139,Tampa Bay Rays,32,8,1,0,0,1,7,2,.246,.313,.359,.672,0,0,36,14
746082,away,144,Atlanta Braves,32,6,2,1,0,1,10,0,.299,.360,.493,.853,0,0,33,11
746082,home,146,Miami Marlins,31,8,1,0,1,5,7,3,.208,.273,.304,.577,0,0,34,11
747215,away,138,St. Louis Cardinals,37,11,1,1,0,2,5,1,.236,.304,.376,.680,1,0,38,21
747215,home,109,Arizona Diamondbacks,27,6,2,0,1,4,5,4,.263,.340,.411,.751,0,0,32,11
746161,away,135,San Diego Padres,33,7,2,0,0,2,8,1,.257,.322,.429,.751,1,0,34,8
746161,home,119,Los Angeles Dodgers,31,8,0,0,0,5,7,4,.268,.346,.445,.791,2,0,38,21
745272,away,112,Chicago Cubs,32,6,0,0,3,4,8,0,.241,.333,.410,.743,0,0,33,3
745272,home,136,Seattle Mariners,34,6,1,0,0,1,8,3,.205,.279,.309,.588,0,0,37,21
746975,away,108,Los Angeles Angels,33,9,0,1,1,4,11,3,.240,.315,.384,.699,1,0,39,19
746975,home,111,Boston Red Sox,29,7,1,0,3,5,9,8,.233,.311,.387,.698,0,2,37,17
745595,away,134,Pittsburgh Pirates,38,10,1,0,3,7,15,6,.259,.344,.392,.736,2,0,44,18
745595,home,143,Philadelphia Phillies,33,8,0,1,1,2,6,0,.234,.310,.353,.663,1,0,33,9
747056,away,158,Milwaukee Brewers,37,12,1,0,2,2,10,2,.290,.358,.480,.838,2,2,39,23
747056,home,110,Baltimore Orioles,33,11,1,0,3,5,7,2,.244,.302,.429,.731,1,0,36,13
744952,away,115,Colorado Rockies,29,2,0,0,0,0,10,2,.252,.321,.409,.730,0,0,33,13
744952,home,141,Toronto Blue Jays,34,12,1,0,0,5,4,2,.232,.318,.363,.681,1,1,36,16
745841,away,118,Kansas City Royals,29,3,2,0,1,1,14,1,.250,.317,.424,.741,0,0,31,6
745841,home,121,New York Mets,30,8,0,0,0,2,8,6,.248,.331,.382,.713,0,0,38,22
745113,away,137,San Francisco Giants,36,10,2,1,1,4,9,1,.244,.314,.388,.702,1,0,37,13
745113,home,139,Tampa Bay Rays,34,10,1,0,4,9,6,2,.249,.314,.379,.693,1,0,36,8
746492,away,142,Minnesota Twins,33,6,0,0,1,3,8,4,.185,.281,.325,.606,0,0,38,12
746492,home,116,Detroit Tigers,31,8,3,0,1,4,4,1,.217,.288,.330,.618,0,0,32,11
746079,away,144,Atlanta Braves,37,12,2,0,2,8,10,3,.301,.361,.496,.857,2,0,42,14
746079,home,146,Miami Marlins,35,9,3,0,2,6,14,2,.211,.275,.318,.593,0,0,37,10
746648,away,147,New York Yankees,38,12,1,0,2,7,7,4,.252,.354,.405,.759,0,1,43,12
746648,home,114,Cleveland Guardians,39,9,2,0,3,8,13,2,.254,.326,.408,.734,0,1,43,18
746404,away,140,Texas Rangers,36,10,3,0,2,5,7,2,.269,.351,.414,.765,0,0,38,14
746404,home,117,Houston Astros,33,10,4,0,2,8,4,5,.275,.346,.441,.787,1,0,38,16
746810,away,113,Cincinnati Reds,37,10,0,0,2,11,7,8,.245,.326,.427,.753,6,1,47,24
746810,home,145,Chicago White Sox,34,8,1,0,0,3,12,5,.200,.273,.310,.583,0,0,40,22
745681,away,120,Washington Nationals,36,12,4,0,1,6,8,5,.238,.318,.378,.696,2,1,43,21
745681,home,133,Oakland Athletics,32,11,2,0,0,6,9,5,.208,.280,.333,.613,0,0,37,13
745271,away,112,Chicago Cubs,33,8,2,0,1,2,12,0,.241,.327,.409,.736,0,2,33,7
745271,home,136,Seattle Mariners,28,5,0,0,1,2,10,5,.204,.282,.308,.590,1,0,34,16
747216,away,138,St. Louis Cardinals,30,4,2,0,0,0,8,3,.230,.298,.366,.664,0,0,33,15
747216,home,109,Arizona Diamondbacks,29,7,2,0,0,4,5,3,.261,.338,.406,.744,2,0,33,9
746164,away,135,San Diego Padres,28,8,2,0,1,5,3,14,.258,.334,.430,.764,0,2,43,23
746164,home,119,Los Angeles Dodgers,32,6,1,0,1,3,3,3,.264,.341,.439,.780,1,0,35,12
746974,away,114,Cleveland Guardians,35,9,2,1,1,5,8,1,.254,.323,.411,.734,1,0,37,11
746974,home,111,Boston Red Sox,30,3,0,0,0,0,8,2,.226,.303,.372,.675,1,0,32,9
747053,away,142,Minnesota Twins,36,11,4,0,1,4,9,0,.194,.282,.338,.620,0,0,36,11
747053,home,110,Baltimore Orioles,36,12,1,0,3,7,8,1,.250,.306,.441,.747,0,0,39,13
746488,away,140,Texas Rangers,33,7,1,0,0,1,8,1,.265,.345,.404,.749,1,0,34,13
746488,home,116,Detroit Tigers,29,5,1,0,0,0,7,5,.215,.288,.324,.612,0,0,35,19
745597,away,115,Colorado Rockies,33,5,1,0,1,1,10,2,.246,.314,.401,.715,0,0,35,9
745597,home,143,Philadelphia Phillies,33,6,1,0,0,2,4,3,.231,.307,.345,.652,1,1,37,12
746080,away,137,San Francisco Giants,32,8,1,0,0,4,12,4,.244,.315,.382,.697,0,2,38,15
746080,home,146,Miami Marlins,36,10,1,0,1,3,5,1,.215,.276,.322,.598,1,1,38,13
745106,away,108,Los Angeles Angels,38,13,3,0,2,7,6,3,.247,.320,.397,.717,0,1,41,14
745106,home,139,Tampa Bay Rays,33,6,0,0,1,3,6,2,.245,.309,.373,.682,0,0,35,12
744951,away,147,New York Yankees,29,4,0,0,0,1,6,2,.246,.347,.391,.738,1,1,31,9
744951,home,141,Toronto Blue Jays,25,4,2,0,0,2,8,8,.229,.321,.358,.679,2,0,33,20
745840,away,134,Pittsburgh Pirates,29,3,0,0,0,3,10,7,.251,.340,.378,.718,0,0,37,15
745840,home,121,New York Mets,33,8,4,0,0,5,6,4,.248,.333,.381,.714,3,0,39,18
746813,away,118,Kansas City Royals,32,5,1,0,1,2,8,4,.245,.313,.416,.729,0,0,36,11
746813,home,145,Chicago White Sox,30,4,0,0,0,0,7,1,.196,.268,.300,.568,1,0,32,11
746002,away,135,San Diego Padres,39,12,1,0,0,6,7,4,.261,.337,.425,.762,1,0,44,22
746002,home,158,Milwaukee Brewers,34,10,0,0,1,3,5,5,.290,.360,.474,.834,2,0,39,18
746406,away,144,Atlanta Braves,37,11,3,0,0,5,10,5,.301,.364,.488,.852,0,0,43,21
746406,home,117,Houston Astros,32,7,0,0,0,1,7,4,.273,.344,.429,.773,2,1,36,12
747213,away,112,Chicago Cubs,41,9,0,0,1,2,11,5,.239,.326,.400,.726,0,0,46,30
747213,home,109,Arizona Diamondbacks,35,3,1,0,0,2,8,5,.251,.329,.388,.717,0,1,40,16
745677,away,138,St. Louis Cardinals,32,8,5,0,0,3,7,2,.231,.299,.368,.667,0,0,37,14
745677,home,133,Oakland Athletics,30,5,1,0,1,1,10,1,.206,.275,.332,.607,0,1,31,8
745268,away,113,Cincinnati Reds,33,7,4,0,2,3,10,0,.243,.320,.433,.753,1,1,33,6
745268,home,136,Seattle Mariners,32,10,3,1,2,9,7,6,.210,.290,.328,.618,1,0,39,14
746158,away,120,Washington Nationals,35,8,4,0,2,5,7,2,.238,.315,.387,.702,0,0,37,11
746158,home,119,Los Angeles Dodgers,34,9,2,0,0,4,9,0,.264,.337,.433,.770,1,0,37,12
746486,away,140,Texas Rangers,33,6,0,0,0,2,10,1,.261,.338,.392,.730,0,0,34,10
746486,home,116,Detroit Tigers,29,5,1,1,0,2,10,4,.213,.288,.321,.609,0,0,33,10
747051,away,142,Minnesota Twins,32,7,1,1,0,3,10,4,.195,.284,.336,.620,0,0,36,18
747051,home,110,Baltimore Orioles,39,15,2,0,3,11,6,2,.259,.313,.455,.768,1,0,42,18
745593,away,115,Colorado Rockies,31,7,0,0,0,0,8,1,.245,.311,.392,.703,0,0,32,12
745593,home,143,Philadelphia Phillies,30,7,2,0,2,5,8,1,.231,.304,.353,.657,1,1,31,7
746081,away,137,San Francisco Giants,35,9,3,0,1,3,13,3,.245,.315,.385,.700,1,0,38,17
746081,home,146,Miami Marlins,32,8,3,0,0,6,7,6,.217,.281,.323,.604,3,0,38,18
745108,away,108,Los Angeles Angels,43,6,0,0,2,5,13,2,.239,.311,.389,.700,5,1,48,15
745108,home,139,Tampa Bay Rays,43,7,1,1,0,5,12,7,.239,.307,.363,.670,0,0,51,18
